income,review_scores,Size,Area
5019,98,1.5,Manhattan
3990,,1.5,Brooklyn
41,100,1.5,Manhattan
1609,97,1.5,Brooklyn
2415,98,1.5,Manhattan
77,90,1.5,Manhattan
4347,90,1.5,Manhattan
86,94,1.5,Manhattan
2520,99,1.5,Queens
43,100,1.5,Manhattan
1446,94,1.5,Queens
51,80,1.5,Brooklyn
275,100,1.5,Brooklyn
3360,99,1.5,Brooklyn
386,70,1.5,Queens
595,93,1.5,Brooklyn
840,,1.5,Brooklyn
2009,99,1.5,Brooklyn
598,94,1.5,Brooklyn
449,98,1.5,Manhattan
1889,95,1.5,Manhattan
3360,,1.5,Manhattan
41,90,1.5,Brooklyn
440,95,1.5,Brooklyn
30,100,1.5,Brooklyn
77,60,1.5,Manhattan
1239,92,1.5,Queens
29,80,1.5,Brooklyn
22,100,1.5,Manhattan
307,88,1.5,Manhattan
945,94,1.5,Brooklyn
1118,99,1.5,Brooklyn
54,100,1.5,Manhattan
1512,93,1.5,Queens
3129,97,1.5,Brooklyn
74,100,1.5,Brooklyn
80,100,1.5,Queens
329,90,1.5,Brooklyn
78,100,1.5,Queens
99,100,1.5,Manhattan
317,99,1.5,Brooklyn
230,86,1.5,Brooklyn
228,100,1.5,Brooklyn
908,99,1.5,Manhattan
36,100,1.5,Queens
92,100,1.5,Manhattan
1869,98,1.5,Brooklyn
7,100,1.5,Brooklyn
2100,97,1.5,Manhattan
24,80,1.5,Queens
1575,97,1.5,Staten Island
20,100,1.5,Queens
735,96,1.5,Brooklyn
757,91,1.5,Manhattan
3150,,1.5,Brooklyn
4095,98,1.5,Brooklyn
122,100,1.5,Brooklyn
1050,92,1.5,Brooklyn
2415,96,1.5,Manhattan
162,100,1.5,Brooklyn
382,97,1.5,Brooklyn
997,100,1.5,Staten Island
8400,,1.5,Brooklyn
705,91,1.5,Manhattan
4725,,1.5,Bronx
12,100,1.5,Manhattan
5460,,1.5,Manhattan
121,100,1.5,Manhattan
26,100,1.5,Manhattan
97,85,1.5,Queens
1674,100,1.5,Manhattan
391,97,1.5,Manhattan
1680,,1.5,Brooklyn
480,94,1.5,Manhattan
569,94,1.5,Queens
632,84,1.5,Queens
457,100,1.5,Manhattan
6300,,1.5,Manhattan
2520,97,1.5,Brooklyn
22,100,1.5,Brooklyn
176,80,1.5,Manhattan
446,94,1.5,Queens
71,100,1.5,Queens
146,90,1.5,Brooklyn
1890,92,1.5,Brooklyn
1260,,1.5,Manhattan
5775,95,1.5,Manhattan
2100,96,1.5,Manhattan
54,100,1.5,Manhattan
2079,96,1.5,Manhattan
847,93,1.5,Manhattan
18,100,1.5,Brooklyn
756,97,1.5,Brooklyn
438,98,1.5,Manhattan
2058,85,1.5,Brooklyn
641,86,1.5,Queens
365,89,1.5,Queens
1050,97,1.5,Brooklyn
91,90,1.5,Manhattan
9450,,1.5,Manhattan
72,80,1.5,Manhattan
1785,99,1.5,Brooklyn
2247,,1.5,Manhattan
1188,93,1.5,Brooklyn
21000,,1.5,Brooklyn
1436,99,1.5,Manhattan
3675,,1.5,Brooklyn
225,91,1.5,Manhattan
77,80,1.5,Manhattan
637,96,1.5,Manhattan
884,97,1.5,Manhattan
709,100,1.5,Manhattan
179,90,1.5,Brooklyn
1474,100,1.5,Manhattan
840,,1.5,Brooklyn
709,92,1.5,Manhattan
14,100,1.5,Brooklyn
24,100,1.5,Brooklyn
870,100,1.5,Brooklyn
54,100,1.5,Manhattan
86,,1.5,Manhattan
162,93,1.5,Manhattan
346,95,1.5,Brooklyn
2457,98,1.5,Manhattan
2100,99,1.5,Brooklyn
540,100,1.5,Brooklyn
1260,,1.5,Brooklyn
1557,92,1.5,Manhattan
1365,,1.5,Queens
3150,,1.5,Brooklyn
254,100,1.5,Manhattan
3212,94,1.5,Manhattan
207,100,1.5,Manhattan
3043,94,1.5,Manhattan
573,96,1.5,Brooklyn
3158,96,1.5,Queens
76,80,1.5,Manhattan
4200,,1.5,Manhattan
26,100,1.5,Manhattan
40,80,1.5,Manhattan
240,100,1.5,Manhattan
597,89,1.5,Brooklyn
1548,98,1.5,Manhattan
1260,,1.5,Manhattan
1302,95,1.5,Manhattan
1136,96,1.5,Brooklyn
1365,,1.5,Bronx
1720,98,1.5,Brooklyn
125,85,1.5,Manhattan
15645,,1.5,Manhattan
1428,100,1.5,Manhattan
77,93,1.5,Brooklyn
1470,97,1.5,Queens
113,95,1.5,Manhattan
512,97,1.5,Queens
6300,,1.5,Manhattan
27,100,1.5,Manhattan
3150,98,1.5,Brooklyn
1049,95,1.5,Manhattan
47,80,1.5,Manhattan
355,96,1.5,Brooklyn
77,100,1.5,Brooklyn
20,100,1.5,Brooklyn
431,97,1.5,Manhattan
702,100,1.5,Brooklyn
806,95,1.5,Brooklyn
1785,,1.5,Brooklyn
4253,91,1.5,Brooklyn
16,100,1.5,Brooklyn
945,,1.5,Brooklyn
8295,,1.5,Manhattan
730,99,1.5,Manhattan
364,96,1.5,Brooklyn
1995,95,1.5,Brooklyn
409,82,1.5,Brooklyn
2835,,1.5,Manhattan
1050,,1.5,Brooklyn
119,91,1.5,Queens
2730,98,1.5,Brooklyn
127,93,1.5,Brooklyn
3150,87,1.5,Manhattan
860,98,1.5,Manhattan
141,96,1.5,Manhattan
3150,88,1.5,Manhattan
108,100,1.5,Manhattan
185,90,1.5,Brooklyn
39,80,1.5,Brooklyn
2204,96,1.5,Manhattan
2303,99,1.5,Manhattan
14,20,1.5,Brooklyn
32,100,1.5,Brooklyn
3690,100,1.5,Manhattan
92,95,1.5,Brooklyn
68,100,1.5,Manhattan
24570,,1.5,Manhattan
578,100,1.5,Manhattan
196,97,1.5,Manhattan
456,86,1.5,Manhattan
3885,89,1.5,Manhattan
587,97,1.5,Manhattan
2263,88,1.5,Manhattan
41,,1.5,Manhattan
6825,94,1.5,Brooklyn
972,93,1.5,Brooklyn
2100,,1.5,Brooklyn
1050,,1.5,Manhattan
895,87,1.5,Manhattan
2835,98,1.5,Brooklyn
21000,,1.5,Brooklyn
269,93,1.5,Queens
1260,,1.5,Brooklyn
1197,94,1.5,Brooklyn
4725,98,1.5,Manhattan
54,100,1.5,Brooklyn
2415,,1.5,Queens
258,92,1.5,Manhattan
14679,,1.5,Manhattan
1365,86,1.5,Brooklyn
2625,,1.5,Queens
41,,1.5,Brooklyn
293,100,1.5,Manhattan
3675,,1.5,Manhattan
144,100,1.5,Brooklyn
115,70,1.5,Manhattan
5250,,1.5,Manhattan
656,100,1.5,Brooklyn
23,100,1.5,Brooklyn
2835,,1.5,Brooklyn
64,100,1.5,Manhattan
6300,,1.5,Staten Island
2520,,1.5,Brooklyn
51,100,1.5,Brooklyn
51,95,1.5,Brooklyn
1032,92,1.5,Brooklyn
2100,96,1.5,Brooklyn
1575,96,1.5,Queens
61,93,1.5,Brooklyn
65,100,1.5,Manhattan
1110,95,1.5,Brooklyn
960,97,1.5,Manhattan
1260,92,1.5,Manhattan
240,95,1.5,Manhattan
199,70,1.5,Manhattan
1323,,1.5,Manhattan
110,98,1.5,Brooklyn
1680,,1.5,Brooklyn
1155,93,1.5,Brooklyn
270,100,1.5,Brooklyn
1680,,1.5,Brooklyn
122,98,1.5,Brooklyn
79,90,1.5,Manhattan
945,83,1.5,Queens
270,96,1.5,Brooklyn
823,99,1.5,Brooklyn
3990,98,1.5,Manhattan
1938,87,1.5,Manhattan
5250,,1.5,Brooklyn
28,80,1.5,Brooklyn
117,100,1.5,Manhattan
81,100,1.5,Manhattan
1142,100,1.5,Brooklyn
1743,,1.5,Manhattan
2175,100,1.5,Manhattan
68,100,1.5,Manhattan
2709,100,1.5,Brooklyn
4200,,1.5,Brooklyn
1187,100,1.5,Brooklyn
1050,,1.5,Brooklyn
64,100,1.5,Manhattan
197,95,1.5,Brooklyn
1050,92,1.5,Queens
657,96,1.5,Brooklyn
2604,97,1.5,Manhattan
491,98,1.5,Brooklyn
176,98,1.5,Brooklyn
1890,97,1.5,Brooklyn
2730,99,1.5,Manhattan
1617,94,1.5,Brooklyn
16,100,1.5,Brooklyn
132,88,1.5,Manhattan
1470,,1.5,Brooklyn
861,,1.5,Brooklyn
1983,92,1.5,Queens
369,90,1.5,Brooklyn
4200,91,1.5,Brooklyn
76,50,1.5,Brooklyn
737,97,1.5,Manhattan
306,97,1.5,Manhattan
3969,94,1.5,Manhattan
405,95,1.5,Manhattan
178,96,1.5,Manhattan
3150,,1.5,Brooklyn
1260,95,1.5,Brooklyn
41,100,1.5,Manhattan
61,,1.5,Manhattan
43,80,1.5,Manhattan
1785,98,1.5,Brooklyn
324,90,1.5,Manhattan
122,68,1.5,Bronx
123,85,1.5,Manhattan
3150,,1.5,Queens
64,100,1.5,Queens
34,100,1.5,Manhattan
2730,,1.5,Manhattan
1163,98,1.5,Brooklyn
2205,92,1.5,Brooklyn
1890,,1.5,Manhattan
1260,99,1.5,Manhattan
656,96,1.5,Brooklyn
12,100,1.5,Brooklyn
3360,96,1.5,Manhattan
1805,96,1.5,Brooklyn
735,,1.5,Brooklyn
213,97,1.5,Manhattan
54,84,1.5,Manhattan
2625,,1.5,Brooklyn
221,100,1.5,Manhattan
10500,,1.5,Manhattan
983,96,1.5,Queens
51,100,1.5,Brooklyn
1013,94,1.5,Queens
1300,96,1.5,Brooklyn
4200,,1.5,Manhattan
1544,97,1.5,Brooklyn
2415,,1.5,Brooklyn
3150,98,1.5,Brooklyn
1265,98,1.5,Manhattan
12,40,1.5,Brooklyn
5649,,1.5,Manhattan
199,95,1.5,Staten Island
3150,,1.5,Brooklyn
305,95,1.5,Manhattan
4095,89,1.5,Brooklyn
269,98,1.5,Brooklyn
49,,1.5,Manhattan
1764,,1.5,Queens
1470,98,1.5,Queens
99,90,1.5,Brooklyn
18,,1.5,Brooklyn
201,73,1.5,Brooklyn
3150,100,1.5,Manhattan
2205,92,1.5,Manhattan
230,90,1.5,Manhattan
34,80,1.5,Brooklyn
31,100,1.5,Brooklyn
3045,91,1.5,Manhattan
3549,96,1.5,Brooklyn
279,92,1.5,Brooklyn
55,90,1.5,Manhattan
124,100,1.5,Brooklyn
945,93,1.5,Queens
1575,,1.5,Queens
1260,93,1.5,Queens
1155,95,1.5,Queens
1008,96,1.5,Queens
1050,93,1.5,Queens
15,80,1.5,Brooklyn
1020,97,1.5,Brooklyn
2545,99,1.5,Brooklyn
1593,99,1.5,Brooklyn
1659,95,1.5,Manhattan
4830,,1.5,Manhattan
103,90,1.5,Manhattan
99,98,1.5,Brooklyn
304,98,1.5,Brooklyn
122,96,1.5,Queens
2184,,1.5,Manhattan
61,100,1.5,Brooklyn
2084,86,1.5,Brooklyn
351,94,1.5,Brooklyn
133,95,1.5,Manhattan
14,60,1.5,Brooklyn
3150,90,1.5,Brooklyn
449,91,1.5,Manhattan
6195,,1.5,Manhattan
26,80,1.5,Manhattan
2520,97,1.5,Brooklyn
46,100,1.5,Manhattan
800,96,1.5,Manhattan
2709,91,1.5,Brooklyn
2499,94,1.5,Brooklyn
2079,,1.5,Brooklyn
4725,,1.5,Manhattan
353,88,1.5,Brooklyn
1234,88,1.5,Manhattan
3255,,1.5,Brooklyn
3449,95,1.5,Brooklyn
441,93,1.5,Manhattan
183,95,1.5,Brooklyn
1199,97,1.5,Brooklyn
4179,94,1.5,Manhattan
145,83,1.5,Bronx
2709,,1.5,Manhattan
3675,99,1.5,Manhattan
2856,,1.5,Manhattan
3990,,1.5,Manhattan
693,96,1.5,Brooklyn
124,80,1.5,Brooklyn
567,90,1.5,Brooklyn
12390,,1.5,Manhattan
3549,,1.5,Manhattan
26,100,1.5,Brooklyn
18879,99,1.5,Manhattan
1890,,1.5,Manhattan
1365,93,1.5,Queens
882,78,1.5,Brooklyn
425,98,1.5,Brooklyn
141,100,1.5,Manhattan
2058,,1.5,Queens
46,,1.5,Manhattan
206,94,1.5,Brooklyn
945,88,1.5,Queens
35,100,1.5,Brooklyn
196,80,1.5,Manhattan
2264,95,1.5,Manhattan
26,100,1.5,Manhattan
240,84,1.5,Brooklyn
1620,94,1.5,Manhattan
3780,,1.5,Manhattan
41,100,1.5,Brooklyn
1050,74,1.5,Brooklyn
1470,93,1.5,Brooklyn
1163,99,1.5,Brooklyn
1869,,1.5,Manhattan
129,84,1.5,Manhattan
2625,98,1.5,Manhattan
3675,90,1.5,Manhattan
22,80,1.5,Manhattan
1023,97,1.5,Brooklyn
357,100,1.5,Brooklyn
3675,,1.5,Manhattan
2520,,1.5,Brooklyn
4830,,1.5,Manhattan
375,100,1.5,Manhattan
136,100,1.5,Brooklyn
1240,97,1.5,Brooklyn
1382,97,1.5,Brooklyn
2625,,1.5,Manhattan
564,92,1.5,Manhattan
406,90,1.5,Manhattan
3675,,1.5,Manhattan
3150,,1.5,Manhattan
1890,94,1.5,Brooklyn
4200,,1.5,Brooklyn
3357,91,1.5,Manhattan
2168,93,1.5,Manhattan
405,98,1.5,Brooklyn
360,97,1.5,Brooklyn
98,100,1.5,Brooklyn
139,93,1.5,Manhattan
22,100,1.5,Manhattan
1575,,1.5,Manhattan
122,80,1.5,Manhattan
21,,1.5,Brooklyn
1890,,1.5,Manhattan
1849,100,1.5,Manhattan
1004,100,1.5,Manhattan
1434,87,1.5,Manhattan
54,100,1.5,Staten Island
2279,98,1.5,Manhattan
54,80,1.5,Manhattan
2730,95,1.5,Brooklyn
498,98,1.5,Brooklyn
48,90,1.5,Manhattan
118,100,1.5,Manhattan
1767,96,1.5,Queens
20,100,1.5,Manhattan
1554,,1.5,Manhattan
329,99,1.5,Manhattan
247,100,1.5,Brooklyn
2625,94,1.5,Brooklyn
41,90,1.5,Brooklyn
760,97,1.5,Brooklyn
1659,,1.5,Manhattan
56,100,1.5,Manhattan
2381,98,1.5,Brooklyn
277,96,1.5,Brooklyn
4095,,1.5,Manhattan
3675,,1.5,Manhattan
14,100,1.5,Brooklyn
49,80,1.5,Manhattan
407,98,1.5,Staten Island
3780,,1.5,Queens
621,98,1.5,Brooklyn
1077,95,1.5,Manhattan
333,93,1.5,Brooklyn
3675,97,1.5,Brooklyn
4410,,1.5,Manhattan
78,100,1.5,Manhattan
68,100,1.5,Brooklyn
1680,,1.5,Brooklyn
2163,,1.5,Manhattan
41,100,1.5,Brooklyn
931,100,1.5,Queens
97,100,1.5,Manhattan
459,96,1.5,Brooklyn
1008,,1.5,Brooklyn
270,97,1.5,Brooklyn
222,95,1.5,Queens
3150,96,1.5,Brooklyn
979,94,1.5,Manhattan
778,91,1.5,Brooklyn
189,95,1.5,Manhattan
28,80,1.5,Brooklyn
315,100,1.5,Brooklyn
3465,93,1.5,Brooklyn
740,99,1.5,Brooklyn
113,100,1.5,Manhattan
344,94,1.5,Manhattan
14,80,1.5,Queens
756,97,1.5,Manhattan
7,100,1.5,Manhattan
2100,,1.5,Brooklyn
199,100,1.5,Manhattan
39,,1.5,Manhattan
945,,1.5,Manhattan
302,91,1.5,Brooklyn
1866,99,1.5,Manhattan
3990,,1.5,Manhattan
195,100,1.5,Manhattan
24,80,1.5,Brooklyn
1932,98,1.5,Manhattan
404,98,1.5,Manhattan
66,73,1.5,Manhattan
24,,1.5,Manhattan
162,100,1.5,Brooklyn
635,100,1.5,Brooklyn
30,100,1.5,Manhattan
5019,,1.5,Manhattan
2175,96,1.5,Manhattan
5019,,1.5,Manhattan
1155,,1.5,Brooklyn
298,92,1.5,Manhattan
1512,100,1.5,Brooklyn
1663,96,1.5,Manhattan
1995,,1.5,Manhattan
23,100,1.5,Brooklyn
4410,,1.5,Manhattan
11,100,1.5,Brooklyn
423,98,1.5,Manhattan
150,80,1.5,Manhattan
1575,91,1.5,Manhattan
876,86,1.5,Queens
4200,,1.5,Brooklyn
124,97,1.5,Brooklyn
54,100,1.5,Brooklyn
2100,,1.5,Manhattan
117,100,1.5,Manhattan
2978,97,1.5,Manhattan
1155,,1.5,Brooklyn
3045,98,1.5,Brooklyn
3150,,1.5,Manhattan
1470,,1.5,Brooklyn
199,90,1.5,Manhattan
67,67,1.5,Manhattan
1260,,1.5,Brooklyn
275,100,1.5,Manhattan
1155,92,1.5,Brooklyn
2328,98,1.5,Brooklyn
3465,,1.5,Brooklyn
78,100,1.5,Manhattan
1623,88,1.5,Brooklyn
10,80,1.5,Manhattan
950,99,1.5,Manhattan
57,95,1.5,Queens
1505,95,1.5,Manhattan
6300,,1.5,Manhattan
72,80,1.5,Manhattan
240,80,1.5,Brooklyn
469,91,1.5,Manhattan
201,85,1.5,Queens
31,100,1.5,Brooklyn
16,60,1.5,Brooklyn
38,100,1.5,Brooklyn
1350,100,1.5,Brooklyn
120,100,1.5,Manhattan
2919,,1.5,Manhattan
4620,96,1.5,Manhattan
2520,,1.5,Manhattan
232,100,1.5,Manhattan
472,100,1.5,Manhattan
61,100,1.5,Manhattan
459,95,1.5,Brooklyn
4200,,1.5,Manhattan
383,96,1.5,Brooklyn
162,98,1.5,Queens
80,100,1.5,Manhattan
1933,93,1.5,Manhattan
26,100,1.5,Brooklyn
987,95,1.5,Queens
294,40,1.5,Manhattan
2415,98,1.5,Brooklyn
14,40,1.5,Brooklyn
2310,98,1.5,Bronx
3150,95,1.5,Manhattan
38,100,1.5,Manhattan
4620,,1.5,Brooklyn
3570,88,1.5,Manhattan
1659,95,1.5,Brooklyn
122,100,1.5,Brooklyn
31,100,1.5,Brooklyn
2520,98,1.5,Brooklyn
54,80,1.5,Brooklyn
78,80,1.5,Brooklyn
63,80,1.5,Manhattan
2619,85,1.5,Brooklyn
230,98,1.5,Manhattan
133,100,1.5,Manhattan
23,60,1.5,Manhattan
1785,82,1.5,Brooklyn
2520,,1.5,Manhattan
252,65,1.5,Manhattan
113,98,1.5,Brooklyn
361,90,1.5,Manhattan
2730,95,1.5,Manhattan
16,100,1.5,Manhattan
1149,99,1.5,Brooklyn
5229,98,1.5,Manhattan
20,100,1.5,Brooklyn
255,100,1.5,Manhattan
2814,90,1.5,Manhattan
6300,,1.5,Brooklyn
145,100,1.5,Manhattan
5040,,1.5,Brooklyn
32,100,1.5,Manhattan
713,87,1.5,Manhattan
1680,90,1.5,Manhattan
1831,99,1.5,Manhattan
1659,100,1.5,Brooklyn
692,98,1.5,Queens
54,80,1.5,Manhattan
108,100,1.5,Manhattan
1197,96,1.5,Brooklyn
5250,,1.5,Manhattan
27,100,1.5,Manhattan
2268,94,1.5,Brooklyn
1785,,1.5,Manhattan
1575,87,1.5,Queens
113,100,1.5,Brooklyn
1260,,1.5,Brooklyn
198,77,1.5,Queens
2520,,1.5,Manhattan
6300,,1.5,Manhattan
2100,,1.5,Brooklyn
392,99,1.5,Manhattan
33,70,1.5,Manhattan
7350,,1.5,Brooklyn
36,100,1.5,Brooklyn
354,97,1.5,Manhattan
3150,,1.5,Manhattan
20,,1.5,Manhattan
51,,1.5,Manhattan
69,100,1.5,Brooklyn
14,20,1.5,Brooklyn
6300,,1.5,Manhattan
1050,,1.5,Manhattan
8400,,1.5,Manhattan
5250,,1.5,Manhattan
2856,98,1.5,Manhattan
1470,,1.5,Queens
2835,,1.5,Manhattan
1094,100,1.5,Manhattan
41,90,1.5,Manhattan
1210,99,1.5,Brooklyn
94,80,1.5,Brooklyn
24,100,1.5,Manhattan
335,100,1.5,Brooklyn
206,97,1.5,Queens
26,60,1.5,Brooklyn
1458,98,1.5,Brooklyn
48,80,1.5,Manhattan
382,98,1.5,Queens
289,100,1.5,Brooklyn
32,80,1.5,Queens
4221,98,1.5,Manhattan
109,100,1.5,Manhattan
563,94,1.5,Brooklyn
1029,,1.5,Brooklyn
921,95,1.5,Manhattan
1869,,1.5,Brooklyn
2100,,1.5,Brooklyn
47,93,1.5,Brooklyn
1030,100,1.5,Manhattan
2625,,1.5,Brooklyn
255,98,1.5,Brooklyn
3675,,1.5,Manhattan
6384,,1.5,Manhattan
1995,,1.5,Brooklyn
540,100,1.5,Brooklyn
3675,,1.5,Manhattan
306,100,1.5,Manhattan
90,93,1.5,Queens
16,93,1.5,Queens
61,100,1.5,Manhattan
1722,,1.5,Manhattan
3570,93,1.5,Manhattan
2520,96,1.5,Manhattan
797,97,1.5,Brooklyn
1379,98,1.5,Brooklyn
3927,89,1.5,Manhattan
19,80,1.5,Queens
751,93,1.5,Manhattan
3465,96,1.5,Manhattan
38,70,1.5,Brooklyn
41,100,1.5,Manhattan
3150,,1.5,Manhattan
4830,,1.5,Manhattan
1118,100,1.5,Brooklyn
214,100,1.5,Brooklyn
5019,,1.5,Manhattan
338,92,1.5,Brooklyn
2079,,1.5,Manhattan
1229,98,1.5,Brooklyn
1050,98,1.5,Brooklyn
4200,,1.5,Manhattan
987,89,1.5,Bronx
41,100,1.5,Brooklyn
2982,,1.5,Manhattan
3150,,1.5,Brooklyn
16800,,1.5,Manhattan
1785,,1.5,Brooklyn
517,92,1.5,Manhattan
2310,99,1.5,Brooklyn
16,100,1.5,Brooklyn
2310,98,1.5,Brooklyn
113,95,1.5,Brooklyn
61,90,1.5,Manhattan
3780,100,1.5,Brooklyn
2310,,1.5,Brooklyn
966,,1.5,Brooklyn
41,60,1.5,Queens
54,100,1.5,Manhattan
465,91,1.5,Manhattan
1239,99,1.5,Queens
102,90,1.5,Manhattan
3045,,1.5,Manhattan
160,90,1.5,Manhattan
741,100,1.5,Brooklyn
269,88,1.5,Brooklyn
2835,94,1.5,Manhattan
5250,,1.5,Manhattan
765,98,1.5,Manhattan
133,95,1.5,Brooklyn
806,89,1.5,Brooklyn
7350,,1.5,Manhattan
8747,98,1.5,Manhattan
98,80,1.5,Manhattan
4515,,1.5,Manhattan
676,92,1.5,Manhattan
438,93,1.5,Manhattan
4200,,1.5,Manhattan
11,80,1.5,Manhattan
1155,,1.5,Brooklyn
832,94,1.5,Brooklyn
1722,,1.5,Brooklyn
144,93,1.5,Brooklyn
126,93,1.5,Manhattan
819,,1.5,Queens
4200,,1.5,Manhattan
2940,,1.5,Manhattan
508,100,1.5,Brooklyn
68,100,1.5,Brooklyn
1260,,1.5,Brooklyn
54,100,1.5,Manhattan
1485,97,1.5,Manhattan
31,100,1.5,Brooklyn
588,96,1.5,Manhattan
1575,98,1.5,Brooklyn
3339,,1.5,Bronx
1869,,1.5,Manhattan
840,,1.5,Brooklyn
139,88,1.5,Brooklyn
176,95,1.5,Manhattan
209,100,1.5,Brooklyn
1890,,1.5,Manhattan
71,92,1.5,Brooklyn
2100,,1.5,Manhattan
204,80,1.5,Manhattan
49,100,1.5,Queens
421,100,1.5,Brooklyn
51,100,1.5,Manhattan
3990,98,1.5,Manhattan
81,97,1.5,Brooklyn
3353,97,1.5,Manhattan
2948,96,1.5,Manhattan
1785,,1.5,Brooklyn
4200,,1.5,Manhattan
77,100,1.5,Brooklyn
185,85,1.5,Brooklyn
27,80,1.5,Brooklyn
30,100,1.5,Manhattan
56,80,1.5,Brooklyn
62,93,1.5,Manhattan
1492,95,1.5,Bronx
59,93,1.5,Manhattan
34,100,1.5,Manhattan
19,,1.5,Queens
3780,,1.5,Queens
231,100,1.5,Brooklyn
126,100,1.5,Brooklyn
660,100,1.5,Manhattan
1995,,1.5,Manhattan
3150,,1.5,Manhattan
497,99,1.5,Queens
882,,1.5,Brooklyn
328,94,1.5,Manhattan
172,100,1.5,Manhattan
544,98,1.5,Manhattan
195,100,1.5,Brooklyn
1995,,1.5,Brooklyn
23,20,1.5,Manhattan
258,100,1.5,Manhattan
1053,98,1.5,Brooklyn
1672,100,1.5,Manhattan
677,98,1.5,Brooklyn
3129,,1.5,Manhattan
811,80,1.5,Manhattan
54,100,1.5,Brooklyn
128,96,1.5,Brooklyn
245,96,1.5,Brooklyn
360,87,1.5,Manhattan
76,93,1.5,Brooklyn
32,80,1.5,Brooklyn
1449,96,1.5,Brooklyn
433,98,1.5,Queens
101,80,1.5,Queens
71,100,1.5,Manhattan
3150,100,1.5,Brooklyn
3946,99,1.5,Brooklyn
2520,,1.5,Manhattan
3675,,1.5,Manhattan
3069,95,1.5,Manhattan
31,93,1.5,Brooklyn
525,98,1.5,Brooklyn
230,93,1.5,Manhattan
1260,92,1.5,Brooklyn
16,100,1.5,Manhattan
9450,,1.5,Manhattan
1575,,1.5,Manhattan
566,98,1.5,Manhattan
1575,,1.5,Brooklyn
1575,,1.5,Manhattan
1680,,1.5,Brooklyn
817,100,1.5,Brooklyn
638,96,1.5,Manhattan
41,100,1.5,Manhattan
265,100,1.5,Brooklyn
316,98,1.5,Manhattan
4245,93,1.5,Manhattan
2669,98,1.5,Manhattan
1084,97,1.5,Bronx
5250,,1.5,Manhattan
105,100,1.5,Manhattan
57,100,1.5,Brooklyn
1365,94,1.5,Queens
412,100,1.5,Manhattan
68,100,1.5,Manhattan
2516,97,1.5,Brooklyn
112,90,1.5,Manhattan
4200,,1.5,Manhattan
2520,,1.5,Brooklyn
693,100,1.5,Brooklyn
69,,1.5,Manhattan
4200,96,1.5,Queens
16,100,1.5,Brooklyn
2709,99,1.5,Brooklyn
55,100,1.5,Manhattan
63,93,1.5,Brooklyn
49,80,1.5,Manhattan
2625,,1.5,Brooklyn
1004,93,1.5,Brooklyn
354,97,1.5,Brooklyn
2160,83,1.5,Brooklyn
77,100,1.5,Brooklyn
3875,90,1.5,Manhattan
2730,,1.5,Manhattan
1770,92,1.5,Manhattan
1365,92,1.5,Brooklyn
1280,92,1.5,Brooklyn
27,80,1.5,Manhattan
840,100,1.5,Brooklyn
77,80,1.5,Manhattan
852,90,1.5,Brooklyn
3675,,1.5,Manhattan
9765,96,1.5,Manhattan
268,100,1.5,Manhattan
1591,67,1.5,Manhattan
11550,,1.5,Manhattan
91,80,1.5,Brooklyn
3534,99,1.5,Manhattan
296,100,1.5,Brooklyn
1785,,1.5,Brooklyn
51,100,1.5,Manhattan
1659,,1.5,Brooklyn
6300,,1.5,Manhattan
33,100,1.5,Bronx
2100,93,1.5,Manhattan
229,93,1.5,Brooklyn
305,98,1.5,Manhattan
2541,,1.5,Manhattan
49,,1.5,Manhattan
846,,1.5,Manhattan
3675,,1.5,Manhattan
1575,91,1.5,Manhattan
485,96,1.5,Manhattan
176,100,1.5,Brooklyn
3360,89,1.5,Manhattan
14,60,1.5,Manhattan
41,100,1.5,Manhattan
621,91,1.5,Brooklyn
3150,,1.5,Manhattan
2100,,1.5,Brooklyn
2625,90,1.5,Brooklyn
5247,98,1.5,Manhattan
1894,98,1.5,Brooklyn
156,93,1.5,Brooklyn
1725,96,1.5,Manhattan
33,90,1.5,Manhattan
2310,,1.5,Manhattan
393,95,1.5,Bronx
16,40,1.5,Manhattan
1890,,1.5,Manhattan
18,100,1.5,Brooklyn
1179,96,1.5,Brooklyn
996,97,1.5,Brooklyn
2520,,1.5,Brooklyn
19,,1.5,Manhattan
94,87,1.5,Manhattan
26,,1.5,Manhattan
673,89,1.5,Brooklyn
270,90,1.5,Manhattan
861,96,1.5,Brooklyn
305,98,1.5,Manhattan
2100,95,1.5,Brooklyn
1302,,1.5,Manhattan
20,70,1.5,Manhattan
1890,100,1.5,Brooklyn
11,100,1.5,Brooklyn
2625,,1.5,Brooklyn
2100,,1.5,Brooklyn
294,40,1.5,Manhattan
110,70,1.5,Brooklyn
6841,93,1.5,Queens
2415,,1.5,Manhattan
281,95,1.5,Manhattan
840,,1.5,Brooklyn
2295,100,1.5,Manhattan
2730,96,1.5,Brooklyn
1155,99,1.5,Manhattan
2625,,1.5,Manhattan
2730,97,1.5,Manhattan
1114,98,1.5,Brooklyn
2079,96,1.5,Brooklyn
147,87,1.5,Brooklyn
1638,,1.5,Manhattan
41,80,1.5,Manhattan
1890,97,1.5,Manhattan
336,100,1.5,Manhattan
819,,1.5,Brooklyn
406,93,1.5,Brooklyn
1029,,1.5,Manhattan
592,91,1.5,Brooklyn
6930,87,1.5,Brooklyn
198,100,1.5,Manhattan
9450,,1.5,Manhattan
77,100,1.5,Manhattan
