Availability,Daily_price,Size,Area
178,220,1.5,Brooklyn
125,210,1.5,Brooklyn
85,612,1.5,Manhattan
78,45,1.5,Queens
0,129,1.5,Queens
11,125,1.5,Manhattan
95,65,1.5,Brooklyn
49,195,1.5,Brooklyn
178,200,1.5,Manhattan
364,150,1.5,Manhattan
27,300,1.5,Manhattan
0,80,1.5,Brooklyn
21,75,1.5,Manhattan
350,49,1.5,Queens
0,26,1.5,Queens
219,170,1.5,Manhattan
82,65,1.5,Brooklyn
0,200,1.5,Brooklyn
80,57,1.5,Brooklyn
94,70,1.5,Brooklyn
114,89,1.5,Brooklyn
31,99,1.5,Brooklyn
89,125,1.5,Brooklyn
282,135,1.5,Manhattan
0,119,1.5,Brooklyn
282,67,1.5,Queens
3,324,1.5,Manhattan
4,220,1.5,Manhattan
179,200,1.5,Manhattan
112,45,1.5,Queens
212,145,1.5,Manhattan
59,135,1.5,Brooklyn
129,75,1.5,Manhattan
175,150,1.5,Brooklyn
0,25,1.5,Brooklyn
364,85,1.5,Brooklyn
88,50,1.5,Queens
0,150,1.5,Brooklyn
47,56,1.5,Brooklyn
4,100,1.5,Brooklyn
0,140,1.5,Manhattan
311,35,1.5,Bronx
144,1200,1.5,Manhattan
9,177,1.5,Manhattan
340,999,1.5,Manhattan
344,999,1.5,Manhattan
348,999,1.5,Manhattan
0,200,1.5,Manhattan
362,60,1.5,Brooklyn
335,60,1.5,Brooklyn
324,130,1.5,Manhattan
359,162,1.5,Manhattan
266,165,1.5,Manhattan
99,120,1.5,Brooklyn
0,100,1.5,Brooklyn
11,40,1.5,Queens
41,125,1.5,Brooklyn
13,254,1.5,Manhattan
0,74,1.5,Manhattan
42,117,1.5,Queens
78,30,1.5,Queens
0,125,1.5,Manhattan
0,65,1.5,Bronx
0,80,1.5,Brooklyn
85,37,1.5,Manhattan
226,200,1.5,Manhattan
0,271,1.5,Manhattan
316,240,1.5,Manhattan
312,42,1.5,Queens
84,73,1.5,Brooklyn
48,500,1.5,Manhattan
73,150,1.5,Manhattan
0,50,1.5,Brooklyn
0,95,1.5,Brooklyn
321,150,1.5,Manhattan
1,40,1.5,Brooklyn
0,40,1.5,Brooklyn
18,28,1.5,Queens
0,43,1.5,Brooklyn
6,160,1.5,Manhattan
53,115,1.5,Manhattan
0,27,1.5,Bronx
43,60,1.5,Queens
165,159,1.5,Bronx
65,150,1.5,Brooklyn
271,249,1.5,Manhattan
68,85,1.5,Manhattan
347,160,1.5,Manhattan
254,488,1.5,Manhattan
365,425,1.5,Manhattan
364,300,1.5,Manhattan
0,100,1.5,Brooklyn
166,57,1.5,Brooklyn
77,260,1.5,Manhattan
168,55,1.5,Brooklyn
154,51,1.5,Brooklyn
15,160,1.5,Brooklyn
231,275,1.5,Staten Island
365,35,1.5,Brooklyn
365,35,1.5,Brooklyn
29,110,1.5,Manhattan
0,110,1.5,Manhattan
365,66,1.5,Brooklyn
134,312,1.5,Manhattan
339,120,1.5,Manhattan
178,800,1.5,Brooklyn
47,99,1.5,Brooklyn
0,200,1.5,Manhattan
363,60,1.5,Bronx
90,85,1.5,Brooklyn
195,125,1.5,Bronx
0,50,1.5,Brooklyn
0,172,1.5,Manhattan
163,80,1.5,Queens
299,58,1.5,Manhattan
1,29,1.5,Bronx
180,166,1.5,Brooklyn
345,70,1.5,Queens
363,40,1.5,Queens
179,100,1.5,Bronx
354,179,1.5,Brooklyn
134,240,1.5,Manhattan
0,55,1.5,Queens
0,515,1.5,Manhattan
0,180,1.5,Brooklyn
0,35,1.5,Queens
356,200,1.5,Brooklyn
0,60,1.5,Brooklyn
99,125,1.5,Brooklyn
27,70,1.5,Brooklyn
0,25,1.5,Brooklyn
0,110,1.5,Manhattan
286,70,1.5,Brooklyn
0,75,1.5,Manhattan
270,108,1.5,Queens
83,250,1.5,Manhattan
53,62,1.5,Queens
89,65,1.5,Brooklyn
85,85,1.5,Queens
24,325,1.5,Manhattan
14,104,1.5,Brooklyn
31,50,1.5,Brooklyn
128,140,1.5,Brooklyn
128,75,1.5,Brooklyn
0,95,1.5,Manhattan
347,150,1.5,Manhattan
212,100,1.5,Brooklyn
0,52,1.5,Bronx
8,147,1.5,Brooklyn
4,80,1.5,Manhattan
28,90,1.5,Brooklyn
38,79,1.5,Manhattan
0,100,1.5,Manhattan
0,420,1.5,Manhattan
0,500,1.5,Manhattan
170,135,1.5,Brooklyn
365,100,1.5,Manhattan
365,68,1.5,Bronx
264,48,1.5,Brooklyn
0,200,1.5,Manhattan
311,191,1.5,Manhattan
317,144,1.5,Manhattan
319,130,1.5,Manhattan
320,154,1.5,Manhattan
247,199,1.5,Manhattan
158,150,1.5,Brooklyn
0,150,1.5,Brooklyn
0,99,1.5,Manhattan
58,110,1.5,Brooklyn
17,29,1.5,Manhattan
365,175,1.5,Manhattan
233,94,1.5,Brooklyn
114,195,1.5,Manhattan
0,130,1.5,Queens
270,2850,1.5,Manhattan
29,240,1.5,Manhattan
72,35,1.5,Brooklyn
70,120,1.5,Manhattan
0,400,1.5,Brooklyn
365,210,1.5,Manhattan
364,310,1.5,Manhattan
78,175,1.5,Queens
0,100,1.5,Brooklyn
323,75,1.5,Manhattan
40,215,1.5,Manhattan
83,75,1.5,Queens
149,175,1.5,Queens
158,55,1.5,Queens
167,75,1.5,Queens
0,69,1.5,Brooklyn
179,65,1.5,Queens
169,85,1.5,Queens
43,143,1.5,Brooklyn
349,206,1.5,Manhattan
64,65,1.5,Brooklyn
177,150,1.5,Brooklyn
293,160,1.5,Brooklyn
0,500,1.5,Manhattan
53,175,1.5,Brooklyn
0,48,1.5,Queens
10,82,1.5,Brooklyn
137,78,1.5,Manhattan
0,105,1.5,Brooklyn
359,285,1.5,Manhattan
89,250,1.5,Manhattan
318,83,1.5,Staten Island
361,33,1.5,Brooklyn
88,199,1.5,Brooklyn
330,150,1.5,Manhattan
99,145,1.5,Manhattan
138,450,1.5,Manhattan
351,35,1.5,Brooklyn
306,55,1.5,Brooklyn
23,33,1.5,Queens
0,90,1.5,Manhattan
268,134,1.5,Brooklyn
35,199,1.5,Brooklyn
71,40,1.5,Brooklyn
348,125,1.5,Staten Island
80,230,1.5,Queens
20,50,1.5,Queens
0,70,1.5,Manhattan
0,36,1.5,Brooklyn
365,175,1.5,Manhattan
1,150,1.5,Brooklyn
29,220,1.5,Manhattan
26,220,1.5,Manhattan
56,125,1.5,Manhattan
79,115,1.5,Queens
349,175,1.5,Queens
89,146,1.5,Manhattan
79,250,1.5,Queens
147,161,1.5,Manhattan
359,55,1.5,Brooklyn
364,235,1.5,Manhattan
263,200,1.5,Manhattan
0,48,1.5,Brooklyn
0,91,1.5,Brooklyn
52,70,1.5,Brooklyn
365,85,1.5,Brooklyn
72,170,1.5,Brooklyn
365,100,1.5,Staten Island
0,145,1.5,Manhattan
118,35,1.5,Staten Island
0,70,1.5,Queens
162,35,1.5,Queens
73,65,1.5,Brooklyn
35,50,1.5,Manhattan
22,126,1.5,Brooklyn
18,139,1.5,Manhattan
364,123,1.5,Manhattan
0,135,1.5,Manhattan
12,250,1.5,Manhattan
0,112,1.5,Brooklyn
135,369,1.5,Manhattan
0,35,1.5,Manhattan
177,50,1.5,Brooklyn
75,60,1.5,Brooklyn
0,275,1.5,Manhattan
0,55,1.5,Brooklyn
153,165,1.5,Brooklyn
360,150,1.5,Manhattan
0,500,1.5,Manhattan
364,540,1.5,Manhattan
20,120,1.5,Queens
0,700,1.5,Manhattan
364,990,1.5,Manhattan
0,150,1.5,Brooklyn
365,280,1.5,Manhattan
341,135,1.5,Manhattan
177,400,1.5,Brooklyn
280,69,1.5,Brooklyn
28,110,1.5,Brooklyn
0,180,1.5,Brooklyn
333,189,1.5,Manhattan
320,190,1.5,Manhattan
253,38,1.5,Queens
0,65,1.5,Manhattan
324,165,1.5,Brooklyn
32,59,1.5,Manhattan
266,115,1.5,Manhattan
256,105,1.5,Manhattan
0,100,1.5,Brooklyn
329,249,1.5,Manhattan
51,99,1.5,Brooklyn
336,43,1.5,Queens
113,35,1.5,Brooklyn
11,80,1.5,Manhattan
229,120,1.5,Brooklyn
0,45,1.5,Queens
0,51,1.5,Brooklyn
256,120,1.5,Manhattan
72,82,1.5,Manhattan
88,37,1.5,Manhattan
9,100,1.5,Brooklyn
292,234,1.5,Manhattan
310,216,1.5,Manhattan
326,189,1.5,Manhattan
0,32,1.5,Queens
0,100,1.5,Manhattan
9,95,1.5,Manhattan
36,200,1.5,Brooklyn
0,160,1.5,Manhattan
178,42,1.5,Queens
178,100,1.5,Bronx
0,90,1.5,Manhattan
167,35,1.5,Brooklyn
0,45,1.5,Brooklyn
100,100,1.5,Queens
347,109,1.5,Brooklyn
85,55,1.5,Brooklyn
120,40,1.5,Bronx
0,105,1.5,Manhattan
337,65,1.5,Brooklyn
0,150,1.5,Brooklyn
13,106,1.5,Brooklyn
6,35,1.5,Brooklyn
54,26,1.5,Brooklyn
42,35,1.5,Brooklyn
41,42,1.5,Brooklyn
54,43,1.5,Brooklyn
127,35,1.5,Brooklyn
121,40,1.5,Brooklyn
28,38,1.5,Brooklyn
155,40,1.5,Brooklyn
0,35,1.5,Queens
89,60,1.5,Bronx
0,160,1.5,Brooklyn
110,147,1.5,Queens
63,80,1.5,Manhattan
1,135,1.5,Manhattan
298,154,1.5,Manhattan
299,308,1.5,Manhattan
330,303,1.5,Manhattan
347,311,1.5,Manhattan
341,315,1.5,Manhattan
258,156,1.5,Manhattan
310,295,1.5,Manhattan
305,295,1.5,Manhattan
348,85,1.5,Queens
42,159,1.5,Brooklyn
318,182,1.5,Manhattan
0,50,1.5,Manhattan
40,134,1.5,Manhattan
360,109,1.5,Brooklyn
0,150,1.5,Manhattan
350,95,1.5,Brooklyn
332,235,1.5,Brooklyn
21,51,1.5,Manhattan
87,45,1.5,Brooklyn
72,180,1.5,Queens
319,202,1.5,Manhattan
336,170,1.5,Manhattan
341,65,1.5,Brooklyn
0,220,1.5,Manhattan
64,67,1.5,Manhattan
0,20,1.5,Brooklyn
142,250,1.5,Manhattan
94,190,1.5,Queens
179,42,1.5,Queens
0,109,1.5,Brooklyn
184,50,1.5,Queens
295,150,1.5,Manhattan
354,40,1.5,Manhattan
0,44,1.5,Manhattan
250,275,1.5,Manhattan
64,150,1.5,Queens
328,126,1.5,Manhattan
298,133,1.5,Manhattan
0,185,1.5,Manhattan
0,70,1.5,Brooklyn
0,166,1.5,Manhattan
77,55,1.5,Queens
77,55,1.5,Queens
340,130,1.5,Manhattan
48,95,1.5,Brooklyn
0,115,1.5,Manhattan
107,350,1.5,Brooklyn
6,506,1.5,Brooklyn
336,127,1.5,Manhattan
88,75,1.5,Brooklyn
300,650,1.5,Brooklyn
0,40,1.5,Brooklyn
0,102,1.5,Brooklyn
0,359,1.5,Manhattan
363,190,1.5,Brooklyn
0,150,1.5,Manhattan
8,150,1.5,Brooklyn
179,150,1.5,Brooklyn
362,199,1.5,Manhattan
0,40,1.5,Brooklyn
321,260,1.5,Manhattan
12,52,1.5,Brooklyn
0,128,1.5,Manhattan
0,125,1.5,Manhattan
12,95,1.5,Brooklyn
331,100,1.5,Manhattan
347,100,1.5,Manhattan
141,58,1.5,Queens
347,100,1.5,Manhattan
360,100,1.5,Manhattan
342,100,1.5,Manhattan
323,100,1.5,Manhattan
319,100,1.5,Manhattan
329,100,1.5,Manhattan
356,100,1.5,Manhattan
349,100,1.5,Manhattan
363,100,1.5,Manhattan
359,499,1.5,Manhattan
362,100,1.5,Manhattan
363,199,1.5,Manhattan
357,100,1.5,Manhattan
357,100,1.5,Manhattan
339,249,1.5,Manhattan
354,249,1.5,Manhattan
354,100,1.5,Manhattan
361,249,1.5,Manhattan
363,209,1.5,Manhattan
357,250,1.5,Manhattan
326,305,1.5,Manhattan
349,230,1.5,Manhattan
321,325,1.5,Manhattan
333,280,1.5,Manhattan
340,275,1.5,Manhattan
354,220,1.5,Manhattan
364,230,1.5,Manhattan
211,350,1.5,Manhattan
363,324,1.5,Manhattan
359,379,1.5,Manhattan
364,299,1.5,Manhattan
353,359,1.5,Manhattan
357,304,1.5,Manhattan
2,110,1.5,Manhattan
0,73,1.5,Manhattan
273,60,1.5,Manhattan
0,100,1.5,Manhattan
11,45,1.5,Brooklyn
0,300,1.5,Brooklyn
331,135,1.5,Queens
0,200,1.5,Manhattan
74,75,1.5,Bronx
0,120,1.5,Manhattan
184,60,1.5,Manhattan
150,180,1.5,Queens
152,80,1.5,Brooklyn
17,75,1.5,Brooklyn
365,39,1.5,Manhattan
26,113,1.5,Manhattan
78,129,1.5,Manhattan
34,50,1.5,Bronx
44,302,1.5,Manhattan
364,350,1.5,Manhattan
364,350,1.5,Manhattan
0,110,1.5,Brooklyn
44,170,1.5,Manhattan
82,189,1.5,Brooklyn
0,136,1.5,Brooklyn
280,175,1.5,Brooklyn
0,94,1.5,Manhattan
365,450,1.5,Manhattan
47,120,1.5,Queens
17,27,1.5,Manhattan
135,125,1.5,Manhattan
0,60,1.5,Brooklyn
128,250,1.5,Brooklyn
0,175,1.5,Brooklyn
5,50,1.5,Brooklyn
14,31,1.5,Queens
8,80,1.5,Manhattan
289,75,1.5,Brooklyn
0,151,1.5,Manhattan
89,225,1.5,Brooklyn
0,150,1.5,Manhattan
102,29,1.5,Brooklyn
0,40,1.5,Brooklyn
0,85,1.5,Brooklyn
0,80,1.5,Manhattan
327,189,1.5,Manhattan
327,197,1.5,Manhattan
319,185,1.5,Manhattan
0,1315,1.5,Brooklyn
23,74,1.5,Queens
0,50,1.5,Brooklyn
365,38,1.5,Brooklyn
26,80,1.5,Queens
179,150,1.5,Brooklyn
0,123,1.5,Manhattan
365,39,1.5,Manhattan
4,170,1.5,Manhattan
345,100,1.5,Brooklyn
345,110,1.5,Brooklyn
178,250,1.5,Brooklyn
23,30,1.5,Queens
0,1350,1.5,Manhattan
8,130,1.5,Manhattan
339,85,1.5,Queens
11,80,1.5,Manhattan
319,92,1.5,Brooklyn
299,45,1.5,Manhattan
82,70,1.5,Queens
107,59,1.5,Brooklyn
50,181,1.5,Manhattan
0,37,1.5,Manhattan
163,65,1.5,Manhattan
85,70,1.5,Queens
140,650,1.5,Manhattan
131,50,1.5,Brooklyn
0,51,1.5,Brooklyn
0,199,1.5,Manhattan
0,140,1.5,Manhattan
0,170,1.5,Queens
0,65,1.5,Brooklyn
56,79,1.5,Queens
316,36,1.5,Queens
9,145,1.5,Manhattan
87,48,1.5,Brooklyn
334,35,1.5,Queens
42,55,1.5,Queens
279,45,1.5,Manhattan
0,55,1.5,Brooklyn
132,40,1.5,Bronx
43,84,1.5,Brooklyn
230,175,1.5,Brooklyn
223,350,1.5,Manhattan
64,150,1.5,Brooklyn
179,62,1.5,Brooklyn
357,95,1.5,Bronx
105,140,1.5,Brooklyn
0,108,1.5,Brooklyn
348,70,1.5,Brooklyn
0,75,1.5,Queens
47,101,1.5,Bronx
18,75,1.5,Queens
363,55,1.5,Bronx
83,59,1.5,Bronx
0,145,1.5,Brooklyn
0,140,1.5,Manhattan
17,33,1.5,Manhattan
1,33,1.5,Manhattan
1,75,1.5,Manhattan
136,63,1.5,Staten Island
196,62,1.5,Bronx
218,65,1.5,Bronx
231,199,1.5,Manhattan
257,150,1.5,Bronx
0,130,1.5,Manhattan
364,200,1.5,Manhattan
364,100,1.5,Manhattan
131,50,1.5,Manhattan
363,339,1.5,Manhattan
1,140,1.5,Manhattan
36,129,1.5,Brooklyn
0,200,1.5,Brooklyn
0,76,1.5,Brooklyn
0,125,1.5,Brooklyn
330,189,1.5,Manhattan
364,140,1.5,Bronx
336,127,1.5,Manhattan
179,250,1.5,Queens
0,65,1.5,Queens
89,80,1.5,Bronx
365,450,1.5,Queens
17,35,1.5,Queens
0,69,1.5,Queens
301,80,1.5,Brooklyn
0,250,1.5,Manhattan
7,225,1.5,Manhattan
184,135,1.5,Brooklyn
0,168,1.5,Manhattan
0,250,1.5,Manhattan
77,50,1.5,Bronx
64,125,1.5,Manhattan
76,50,1.5,Bronx
169,110,1.5,Brooklyn
209,180,1.5,Brooklyn
0,78,1.5,Brooklyn
72,489,1.5,Manhattan
8,69,1.5,Manhattan
37,115,1.5,Manhattan
88,150,1.5,Manhattan
0,79,1.5,Manhattan
347,99,1.5,Manhattan
0,42,1.5,Brooklyn
364,65,1.5,Queens
16,220,1.5,Manhattan
61,65,1.5,Brooklyn
26,40,1.5,Queens
0,175,1.5,Manhattan
72,79,1.5,Queens
364,60,1.5,Brooklyn
0,95,1.5,Brooklyn
335,45,1.5,Queens
195,139,1.5,Brooklyn
0,68,1.5,Brooklyn
19,58,1.5,Brooklyn
0,40,1.5,Brooklyn
362,189,1.5,Queens
163,40,1.5,Brooklyn
0,250,1.5,Manhattan
123,135,1.5,Queens
39,57,1.5,Queens
0,169,1.5,Manhattan
342,324,1.5,Manhattan
239,89,1.5,Queens
4,140,1.5,Queens
38,73,1.5,Brooklyn
39,73,1.5,Brooklyn
301,185,1.5,Brooklyn
287,96,1.5,Brooklyn
365,70,1.5,Brooklyn
66,45,1.5,Manhattan
50,53,1.5,Brooklyn
48,135,1.5,Queens
286,237,1.5,Manhattan
36,70,1.5,Brooklyn
52,73,1.5,Brooklyn
0,95,1.5,Manhattan
40,73,1.5,Brooklyn
0,150,1.5,Manhattan
0,70,1.5,Brooklyn
2,300,1.5,Brooklyn
0,130,1.5,Manhattan
362,375,1.5,Manhattan
4,250,1.5,Manhattan
83,40,1.5,Manhattan
19,195,1.5,Manhattan
117,130,1.5,Brooklyn
0,200,1.5,Manhattan
134,162,1.5,Manhattan
0,160,1.5,Brooklyn
307,80,1.5,Brooklyn
263,48,1.5,Brooklyn
0,100,1.5,Queens
255,120,1.5,Brooklyn
11,100,1.5,Manhattan
87,50,1.5,Brooklyn
0,55,1.5,Brooklyn
364,239,1.5,Brooklyn
79,50,1.5,Queens
0,50,1.5,Manhattan
4,150,1.5,Queens
365,100,1.5,Staten Island
265,182,1.5,Manhattan
83,64,1.5,Manhattan
41,55,1.5,Queens
16,68,1.5,Manhattan
364,60,1.5,Brooklyn
263,182,1.5,Manhattan
0,259,1.5,Brooklyn
365,300,1.5,Manhattan
146,39,1.5,Bronx
365,80,1.5,Brooklyn
89,77,1.5,Bronx
365,100,1.5,Bronx
0,48,1.5,Brooklyn
327,60,1.5,Brooklyn
293,45,1.5,Brooklyn
288,95,1.5,Brooklyn
7,95,1.5,Brooklyn
150,270,1.5,Queens
19,159,1.5,Brooklyn
83,55,1.5,Staten Island
225,135,1.5,Brooklyn
35,325,1.5,Manhattan
75,190,1.5,Brooklyn
364,52,1.5,Manhattan
14,94,1.5,Brooklyn
178,45,1.5,Queens
180,60,1.5,Brooklyn
365,50,1.5,Staten Island
59,150,1.5,Brooklyn
184,45,1.5,Queens
272,45,1.5,Manhattan
11,175,1.5,Manhattan
0,262,1.5,Manhattan
179,318,1.5,Manhattan
75,140,1.5,Manhattan
25,30,1.5,Brooklyn
30,150,1.5,Brooklyn
292,99,1.5,Manhattan
0,55,1.5,Queens
89,65,1.5,Brooklyn
89,125,1.5,Manhattan
157,122,1.5,Queens
353,55,1.5,Bronx
172,49,1.5,Bronx
176,39,1.5,Queens
41,55,1.5,Brooklyn
158,30,1.5,Queens
102,60,1.5,Brooklyn
349,325,1.5,Manhattan
125,120,1.5,Brooklyn
0,100,1.5,Staten Island
110,50,1.5,Queens
89,50,1.5,Queens
0,66,1.5,Queens
0,190,1.5,Manhattan
353,370,1.5,Manhattan
29,165,1.5,Manhattan
64,65,1.5,Manhattan
66,225,1.5,Manhattan
72,90,1.5,Manhattan
278,100,1.5,Brooklyn
128,90,1.5,Manhattan
3,115,1.5,Manhattan
89,175,1.5,Brooklyn
7,170,1.5,Manhattan
364,45,1.5,Brooklyn
364,64,1.5,Brooklyn
364,80,1.5,Brooklyn
354,43,1.5,Bronx
278,95,1.5,Brooklyn
331,130,1.5,Manhattan
364,35,1.5,Brooklyn
175,150,1.5,Manhattan
128,200,1.5,Manhattan
0,25,1.5,Brooklyn
137,299,1.5,Manhattan
11,100,1.5,Manhattan
193,50,1.5,Queens
42,89,1.5,Queens
349,80,1.5,Queens
104,80,1.5,Manhattan
0,200,1.5,Queens
316,117,1.5,Brooklyn
4,180,1.5,Brooklyn
226,93,1.5,Brooklyn
67,75,1.5,Manhattan
0,79,1.5,Manhattan
109,35,1.5,Bronx
355,62,1.5,Manhattan
364,7500,1.5,Manhattan
170,75,1.5,Queens
29,230,1.5,Manhattan
179,70,1.5,Queens
42,125,1.5,Manhattan
5,164,1.5,Manhattan
282,89,1.5,Brooklyn
0,200,1.5,Brooklyn
184,39,1.5,Queens
347,70,1.5,Queens
196,75,1.5,Manhattan
0,200,1.5,Brooklyn
0,115,1.5,Brooklyn
2,250,1.5,Manhattan
4,54,1.5,Queens
320,199,1.5,Manhattan
120,150,1.5,Manhattan
7,90,1.5,Brooklyn
29,143,1.5,Brooklyn
0,75,1.5,Brooklyn
345,299,1.5,Manhattan
0,42,1.5,Queens
87,175,1.5,Brooklyn
131,82,1.5,Brooklyn
0,38,1.5,Queens
337,231,1.5,Manhattan
22,80,1.5,Queens
32,75,1.5,Manhattan
0,70,1.5,Manhattan
77,100,1.5,Manhattan
364,64,1.5,Brooklyn
19,52,1.5,Brooklyn
349,125,1.5,Manhattan
58,125,1.5,Queens
104,249,1.5,Manhattan
0,93,1.5,Manhattan
316,400,1.5,Brooklyn
278,135,1.5,Brooklyn
0,130,1.5,Manhattan
5,150,1.5,Manhattan
4,100,1.5,Queens
77,250,1.5,Manhattan
317,100,1.5,Brooklyn
17,168,1.5,Manhattan
0,110,1.5,Brooklyn
0,40,1.5,Brooklyn
28,82,1.5,Manhattan
103,80,1.5,Brooklyn
280,105,1.5,Manhattan
50,165,1.5,Manhattan
140,72,1.5,Manhattan
113,150,1.5,Brooklyn
282,58,1.5,Manhattan
6,150,1.5,Manhattan
0,250,1.5,Manhattan
48,45,1.5,Brooklyn
19,119,1.5,Manhattan
365,443,1.5,Queens
274,199,1.5,Manhattan
0,83,1.5,Manhattan
323,260,1.5,Manhattan
316,175,1.5,Manhattan
365,250,1.5,Manhattan
269,175,1.5,Manhattan
355,170,1.5,Manhattan
66,73,1.5,Manhattan
255,100,1.5,Queens
15,160,1.5,Manhattan
177,45,1.5,Brooklyn
365,35,1.5,Manhattan
0,250,1.5,Manhattan
129,160,1.5,Brooklyn
105,110,1.5,Brooklyn
0,115,1.5,Brooklyn
326,299,1.5,Manhattan
364,376,1.5,Manhattan
0,204,1.5,Manhattan
365,55,1.5,Queens
342,279,1.5,Manhattan
179,300,1.5,Staten Island
57,40,1.5,Brooklyn
364,40,1.5,Brooklyn
222,102,1.5,Manhattan
132,400,1.5,Manhattan
0,130,1.5,Queens
42,120,1.5,Manhattan
0,24,1.5,Bronx
0,220,1.5,Manhattan
12,50,1.5,Brooklyn
22,175,1.5,Manhattan
0,120,1.5,Manhattan
86,129,1.5,Manhattan
345,50,1.5,Queens
64,35,1.5,Bronx
9,82,1.5,Manhattan
32,180,1.5,Manhattan
17,55,1.5,Queens
0,65,1.5,Queens
0,84,1.5,Manhattan
270,55,1.5,Queens
177,70,1.5,Queens
13,285,1.5,Brooklyn
318,129,1.5,Manhattan
0,120,1.5,Brooklyn
0,370,1.5,Manhattan
0,85,1.5,Manhattan
12,75,1.5,Brooklyn
0,110,1.5,Brooklyn
150,255,1.5,Queens
0,80,1.5,Manhattan
0,100,1.5,Brooklyn
36,150,1.5,Manhattan
254,110,1.5,Brooklyn
13,122,1.5,Brooklyn
364,399,1.5,Manhattan
145,201,1.5,Brooklyn
48,80,1.5,Brooklyn
126,103,1.5,Bronx
19,150,1.5,Brooklyn
82,90,1.5,Brooklyn
1,35,1.5,Manhattan
200,199,1.5,Manhattan
0,30,1.5,Queens
335,57,1.5,Queens
0,140,1.5,Brooklyn
90,80,1.5,Brooklyn
363,40,1.5,Brooklyn
1,85,1.5,Brooklyn
0,109,1.5,Queens
0,90,1.5,Brooklyn
42,175,1.5,Brooklyn
14,170,1.5,Brooklyn
0,130,1.5,Manhattan
0,100,1.5,Brooklyn
0,150,1.5,Brooklyn
68,44,1.5,Brooklyn
99,349,1.5,Manhattan
365,165,1.5,Brooklyn
364,70,1.5,Brooklyn
0,200,1.5,Manhattan
94,180,1.5,Manhattan
285,80,1.5,Queens
5,150,1.5,Brooklyn
263,190,1.5,Manhattan
179,75,1.5,Brooklyn
255,100,1.5,Queens
0,75,1.5,Brooklyn
88,50,1.5,Queens
155,40,1.5,Bronx
71,125,1.5,Manhattan
344,95,1.5,Queens
0,126,1.5,Brooklyn
230,150,1.5,Brooklyn
352,80,1.5,Bronx
131,180,1.5,Manhattan
128,165,1.5,Manhattan
288,85,1.5,Brooklyn
80,199,1.5,Brooklyn
0,90,1.5,Brooklyn
193,178,1.5,Manhattan
0,89,1.5,Manhattan
31,60,1.5,Manhattan
209,125,1.5,Queens
196,130,1.5,Manhattan
261,156,1.5,Brooklyn
13,140,1.5,Manhattan
365,399,1.5,Manhattan
142,75,1.5,Brooklyn
0,89,1.5,Brooklyn
22,250,1.5,Brooklyn
21,131,1.5,Queens
52,79,1.5,Manhattan
304,1200,1.5,Manhattan
358,215,1.5,Manhattan
179,54,1.5,Brooklyn
39,150,1.5,Brooklyn
0,85,1.5,Manhattan
322,98,1.5,Manhattan
173,293,1.5,Manhattan
245,150,1.5,Manhattan
179,65,1.5,Brooklyn
163,85,1.5,Staten Island
89,120,1.5,Brooklyn
87,63,1.5,Bronx
0,73,1.5,Brooklyn
0,250,1.5,Manhattan
97,68,1.5,Brooklyn
0,310,1.5,Manhattan
0,261,1.5,Manhattan
0,80,1.5,Queens
0,39,1.5,Bronx
238,180,1.5,Manhattan
0,100,1.5,Bronx
335,124,1.5,Manhattan
365,124,1.5,Manhattan
0,149,1.5,Manhattan
69,127,1.5,Bronx
165,300,1.5,Queens
122,140,1.5,Queens
0,35,1.5,Brooklyn
26,75,1.5,Brooklyn
12,90,1.5,Manhattan
291,74,1.5,Brooklyn
110,396,1.5,Manhattan
89,70,1.5,Brooklyn
329,220,1.5,Manhattan
0,195,1.5,Brooklyn
180,60,1.5,Queens
53,75,1.5,Queens
0,310,1.5,Manhattan
348,85,1.5,Manhattan
321,85,1.5,Manhattan
65,65,1.5,Brooklyn
0,310,1.5,Manhattan
0,275,1.5,Manhattan
0,250,1.5,Manhattan
37,50,1.5,Staten Island
0,275,1.5,Manhattan
307,85,1.5,Manhattan
1,144,1.5,Manhattan
365,50,1.5,Queens
149,40,1.5,Brooklyn
8,151,1.5,Manhattan
365,275,1.5,Manhattan
41,180,1.5,Manhattan
365,55,1.5,Manhattan
0,60,1.5,Manhattan
34,75,1.5,Queens
143,110,1.5,Queens
87,55,1.5,Brooklyn
261,157,1.5,Manhattan
330,37,1.5,Manhattan
332,299,1.5,Manhattan
229,120,1.5,Brooklyn
0,65,1.5,Manhattan
6,125,1.5,Manhattan
122,135,1.5,Brooklyn
0,75,1.5,Brooklyn
242,700,1.5,Brooklyn
307,159,1.5,Manhattan
55,100,1.5,Brooklyn
365,300,1.5,Manhattan
364,85,1.5,Queens
0,130,1.5,Manhattan
282,135,1.5,Brooklyn
293,1190,1.5,Manhattan
0,70,1.5,Brooklyn
89,68,1.5,Brooklyn
296,1190,1.5,Manhattan
66,125,1.5,Brooklyn
365,38,1.5,Queens
365,48,1.5,Queens
125,1190,1.5,Manhattan
309,1190,1.5,Manhattan
127,1190,1.5,Manhattan
296,1190,1.5,Manhattan
304,1190,1.5,Manhattan
302,1190,1.5,Manhattan
254,1190,1.5,Manhattan
231,1190,1.5,Manhattan
0,43,1.5,Brooklyn
0,90,1.5,Brooklyn
0,140,1.5,Brooklyn
83,80,1.5,Brooklyn
26,200,1.5,Brooklyn
