Bookings,Daily_price,Size,Area
2.58,50,1.5,Queens
,50,1.5,Manhattan
6.48,300,1.5,Manhattan
0.62,100,1.5,Queens
9.42,60,1.5,Brooklyn
3.46,225,1.5,Bronx
,300,1.5,Brooklyn
1.12,165,1.5,Queens
4.38,350,1.5,Manhattan
5.5,89,1.5,Manhattan
1.94,85,1.5,Bronx
13.28,60,1.5,Brooklyn
3.12,100,1.5,Brooklyn
8.22,60,1.5,Brooklyn
7.44,60,1.5,Brooklyn
1.48,250,1.5,Manhattan
1.76,215,1.5,Manhattan
5.32,60,1.5,Bronx
1.46,159,1.5,Queens
3.1,99,1.5,Brooklyn
,288,1.5,Queens
3.88,50,1.5,Brooklyn
3.1,288,1.5,Queens
4.62,60,1.5,Queens
1.36,99,1.5,Queens
,65,1.5,Bronx
,65,1.5,Bronx
0.58,160,1.5,Manhattan
2.38,110,1.5,Manhattan
7.36,40,1.5,Brooklyn
1,80,1.5,Manhattan
3.42,50,1.5,Queens
4.88,110,1.5,Brooklyn
1.62,249,1.5,Manhattan
6.4,70,1.5,Brooklyn
5.94,180,1.5,Manhattan
1.36,100,1.5,Bronx
9.76,350,1.5,Manhattan
0.48,450,1.5,Manhattan
1.2,100,1.5,Brooklyn
3.42,35,1.5,Brooklyn
5.28,40,1.5,Brooklyn
6.2,85,1.5,Queens
5.5,180,1.5,Brooklyn
,92,1.5,Brooklyn
7,120,1.5,Brooklyn
7.44,140,1.5,Brooklyn
,65,1.5,Staten Island
2.42,40,1.5,Brooklyn
9.18,55,1.5,Manhattan
,400,1.5,Manhattan
1.56,75,1.5,Brooklyn
5.18,90,1.5,Brooklyn
0.98,435,1.5,Manhattan
,84,1.5,Brooklyn
4.88,53,1.5,Queens
0.68,310,1.5,Manhattan
2.88,122,1.5,Manhattan
4.62,27,1.5,Queens
2,100,1.5,Manhattan
4.28,1000,1.5,Manhattan
,1000,1.5,Manhattan
,10000,1.5,Manhattan
1.54,10000,1.5,Manhattan
,1000,1.5,Manhattan
,167,1.5,Manhattan
0.72,10000,1.5,Manhattan
,1000,1.5,Manhattan
,1000,1.5,Manhattan
4.9,125,1.5,Queens
3.68,150,1.5,Manhattan
1.04,96,1.5,Manhattan
0.56,90,1.5,Brooklyn
0.48,80,1.5,Brooklyn
4.54,50,1.5,Brooklyn
,55,1.5,Queens
1.42,850,1.5,Queens
9.74,150,1.5,Brooklyn
4.7,25,1.5,Brooklyn
3.06,168,1.5,Brooklyn
2.56,25,1.5,Brooklyn
1.68,550,1.5,Manhattan
0.5,300,1.5,Manhattan
0.58,275,1.5,Manhattan
5.1,200,1.5,Brooklyn
4.18,80,1.5,Manhattan
,179,1.5,Manhattan
0.48,140,1.5,Manhattan
,40,1.5,Staten Island
1.04,145,1.5,Brooklyn
,50,1.5,Manhattan
6.18,350,1.5,Brooklyn
,50,1.5,Manhattan
,50,1.5,Manhattan
,50,1.5,Manhattan
,50,1.5,Manhattan
,50,1.5,Manhattan
10.74,320,1.5,Manhattan
1.56,39,1.5,Brooklyn
5.12,95,1.5,Manhattan
,580,1.5,Brooklyn
4.78,43,1.5,Manhattan
5.38,100,1.5,Queens
7.38,69,1.5,Queens
2.44,220,1.5,Brooklyn
1.66,45,1.5,Queens
0.58,75,1.5,Manhattan
,46,1.5,Brooklyn
5.52,135,1.5,Brooklyn
,500,1.5,Brooklyn
9.66,129,1.5,Manhattan
,75,1.5,Brooklyn
6.42,299,1.5,Manhattan
,45,1.5,Brooklyn
9.34,150,1.5,Brooklyn
1.54,250,1.5,Manhattan
1.88,94,1.5,Manhattan
11.06,210,1.5,Manhattan
1.5,175,1.5,Queens
6.82,76,1.5,Queens
,175,1.5,Brooklyn
6.4,105,1.5,Manhattan
,300,1.5,Manhattan
0.94,199,1.5,Manhattan
1.66,150,1.5,Brooklyn
,43,1.5,Queens
6.46,54,1.5,Manhattan
3.5,165,1.5,Manhattan
3.62,25,1.5,Brooklyn
1.68,359,1.5,Manhattan
,98,1.5,Brooklyn
10.26,49,1.5,Manhattan
3.28,130,1.5,Brooklyn
1.42,300,1.5,Manhattan
7.02,265,1.5,Manhattan
2.1,200,1.5,Brooklyn
3.4,80,1.5,Queens
14.88,50,1.5,Brooklyn
5.6,249,1.5,Manhattan
1.1,37,1.5,Queens
1.36,30,1.5,Queens
12.78,60,1.5,Manhattan
15.26,60,1.5,Manhattan
3.7,222,1.5,Brooklyn
2.8,85,1.5,Brooklyn
0.5,90,1.5,Manhattan
,40,1.5,Brooklyn
1.42,169,1.5,Manhattan
,50,1.5,Brooklyn
1.18,40,1.5,Brooklyn
0.6,40,1.5,Brooklyn
,50,1.5,Queens
6.58,225,1.5,Queens
8.72,180,1.5,Brooklyn
1.36,95,1.5,Brooklyn
2.56,50,1.5,Queens
5.64,165,1.5,Manhattan
6.34,145,1.5,Bronx
6.26,99,1.5,Queens
2.06,135,1.5,Brooklyn
3.18,199,1.5,Manhattan
,72,1.5,Queens
0.56,60,1.5,Brooklyn
7.5,40,1.5,Brooklyn
,55,1.5,Queens
0.9,59,1.5,Brooklyn
,100,1.5,Brooklyn
1.46,80,1.5,Brooklyn
,300,1.5,Manhattan
1.54,52,1.5,Manhattan
,150,1.5,Manhattan
0.54,50,1.5,Brooklyn
1.78,175,1.5,Manhattan
2.54,65,1.5,Queens
3.78,180,1.5,Brooklyn
,180,1.5,Manhattan
1.14,65,1.5,Staten Island
1.8,80,1.5,Brooklyn
8.58,139,1.5,Manhattan
1.9,150,1.5,Brooklyn
10.44,45,1.5,Queens
5,150,1.5,Brooklyn
4.32,53,1.5,Brooklyn
1.74,50,1.5,Brooklyn
2.06,150,1.5,Manhattan
6.16,100,1.5,Queens
2,95,1.5,Brooklyn
3.78,65,1.5,Brooklyn
1.06,50,1.5,Brooklyn
0.68,200,1.5,Manhattan
2.38,69,1.5,Manhattan
,75,1.5,Brooklyn
,200,1.5,Queens
0.52,80,1.5,Brooklyn
1.48,43,1.5,Brooklyn
,65,1.5,Brooklyn
3.7,100,1.5,Queens
7.36,70,1.5,Brooklyn
,150,1.5,Brooklyn
13.1,60,1.5,Manhattan
4.78,75,1.5,Brooklyn
,36,1.5,Brooklyn
,35,1.5,Brooklyn
10,210,1.5,Manhattan
12.22,55,1.5,Queens
0.6,75,1.5,Queens
6.9,69,1.5,Manhattan
1.42,38,1.5,Brooklyn
1.54,44,1.5,Brooklyn
,70,1.5,Bronx
4.54,70,1.5,Brooklyn
1.12,500,1.5,Brooklyn
,10000,1.5,Manhattan
4.86,51,1.5,Brooklyn
2.8,25,1.5,Brooklyn
10.42,35,1.5,Bronx
2.04,25,1.5,Brooklyn
,311,1.5,Manhattan
1.14,400,1.5,Manhattan
0.84,128,1.5,Manhattan
,379,1.5,Manhattan
,357,1.5,Manhattan
,42,1.5,Manhattan
21.54,76,1.5,Brooklyn
0.82,250,1.5,Manhattan
0.62,500,1.5,Manhattan
1.08,250,1.5,Brooklyn
,58,1.5,Brooklyn
3.1,210,1.5,Manhattan
8.76,275,1.5,Manhattan
,97,1.5,Queens
,189,1.5,Manhattan
1.34,214,1.5,Manhattan
,229,1.5,Manhattan
,200,1.5,Manhattan
,234,1.5,Manhattan
4.8,29,1.5,Queens
,259,1.5,Manhattan
8.86,185,1.5,Manhattan
,589,1.5,Manhattan
,589,1.5,Manhattan
1.1,1200,1.5,Manhattan
4,26,1.5,Queens
,25,1.5,Brooklyn
,99,1.5,Brooklyn
1.48,175,1.5,Brooklyn
5.3,26,1.5,Queens
2.06,85,1.5,Queens
,69,1.5,Manhattan
,59,1.5,Manhattan
,40,1.5,Queens
1.62,325,1.5,Queens
,94,1.5,Manhattan
9.24,169,1.5,Brooklyn
2,26,1.5,Queens
,81,1.5,Manhattan
,66,1.5,Manhattan
,59,1.5,Manhattan
,62,1.5,Manhattan
1.52,215,1.5,Bronx
2.14,169,1.5,Manhattan
10.46,159,1.5,Manhattan
,25,1.5,Queens
4.96,800,1.5,Manhattan
4.08,140,1.5,Brooklyn
6.06,789,1.5,Manhattan
8.1,120,1.5,Brooklyn
2.4,130,1.5,Manhattan
6.8,190,1.5,Brooklyn
11.7,40,1.5,Queens
10.44,1250,1.5,Manhattan
1.76,199,1.5,Bronx
10.44,60,1.5,Queens
1.04,125,1.5,Brooklyn
0.52,200,1.5,Manhattan
1.56,100,1.5,Brooklyn
11.28,40,1.5,Queens
,619,1.5,Brooklyn
,59,1.5,Brooklyn
2.72,349,1.5,Manhattan
,60,1.5,Bronx
2.34,100,1.5,Brooklyn
2.76,150,1.5,Manhattan
,43,1.5,Manhattan
,150,1.5,Manhattan
,580,1.5,Brooklyn
1.02,169,1.5,Manhattan
7.24,60,1.5,Queens
,69,1.5,Queens
0.52,250,1.5,Manhattan
,95,1.5,Brooklyn
7.5,170,1.5,Bronx
3.22,60,1.5,Queens
10.68,60,1.5,Queens
3.58,25,1.5,Brooklyn
0.58,34,1.5,Queens
2.56,150,1.5,Brooklyn
,285,1.5,Brooklyn
,450,1.5,Manhattan
1.4,275,1.5,Manhattan
5.82,120,1.5,Manhattan
2.52,320,1.5,Brooklyn
,129,1.5,Brooklyn
4.22,99,1.5,Manhattan
3.08,384,1.5,Manhattan
,400,1.5,Manhattan
,35,1.5,Bronx
1.22,250,1.5,Manhattan
2.34,195,1.5,Manhattan
0.8,299,1.5,Manhattan
,390,1.5,Manhattan
,334,1.5,Manhattan
,330,1.5,Manhattan
6.18,110,1.5,Manhattan
0.52,150,1.5,Brooklyn
3.5,100,1.5,Brooklyn
0.58,95,1.5,Manhattan
18.26,50,1.5,Queens
3.76,125,1.5,Brooklyn
,180,1.5,Queens
,120,1.5,Queens
,769,1.5,Manhattan
,769,1.5,Manhattan
,769,1.5,Manhattan
,769,1.5,Manhattan
,599,1.5,Manhattan
1.6,599,1.5,Manhattan
,90,1.5,Queens
2.1,50,1.5,Brooklyn
1.46,55,1.5,Brooklyn
,38,1.5,Brooklyn
2.18,150,1.5,Brooklyn
,195,1.5,Manhattan
,70,1.5,Queens
,75,1.5,Queens
4.96,130,1.5,Manhattan
1.4,63,1.5,Brooklyn
1.4,110,1.5,Manhattan
1.08,30,1.5,Brooklyn
,64,1.5,Brooklyn
1,133,1.5,Manhattan
0.8,133,1.5,Manhattan
6.52,52,1.5,Brooklyn
1.34,133,1.5,Manhattan
,191,1.5,Queens
,200,1.5,Queens
2.2,110,1.5,Brooklyn
12.32,35,1.5,Queens
2.94,69,1.5,Queens
2.38,145,1.5,Brooklyn
,90,1.5,Queens
,459,1.5,Manhattan
5.84,65,1.5,Brooklyn
1.08,200,1.5,Queens
,225,1.5,Manhattan
,120,1.5,Manhattan
2.24,183,1.5,Manhattan
,132,1.5,Manhattan
,57,1.5,Manhattan
5.6,60,1.5,Brooklyn
2,154,1.5,Manhattan
3.16,119,1.5,Manhattan
3.78,150,1.5,Manhattan
2.4,250,1.5,Manhattan
0.82,350,1.5,Manhattan
,60,1.5,Brooklyn
4.34,191,1.5,Manhattan
,500,1.5,Manhattan
,699,1.5,Manhattan
2.92,75,1.5,Manhattan
5.88,48,1.5,Brooklyn
2,440,1.5,Manhattan
0.52,70,1.5,Manhattan
12.72,117,1.5,Brooklyn
2.64,40,1.5,Queens
6.66,100,1.5,Queens
15.76,50,1.5,Queens
1.8,200,1.5,Brooklyn
,197,1.5,Brooklyn
1,285,1.5,Manhattan
,120,1.5,Manhattan
,145,1.5,Manhattan
,120,1.5,Manhattan
,145,1.5,Manhattan
,156,1.5,Manhattan
,156,1.5,Manhattan
4.24,115,1.5,Manhattan
1.18,180,1.5,Brooklyn
,67,1.5,Brooklyn
2,489,1.5,Manhattan
,299,1.5,Manhattan
4.9,99,1.5,Manhattan
,279,1.5,Manhattan
,153,1.5,Manhattan
9.42,199,1.5,Brooklyn
,45,1.5,Queens
,45,1.5,Queens
,45,1.5,Queens
,132,1.5,Manhattan
2.6,105,1.5,Brooklyn
9.18,199,1.5,Manhattan
7.18,140,1.5,Queens
6.18,60,1.5,Manhattan
,200,1.5,Brooklyn
5.78,390,1.5,Manhattan
6.38,92,1.5,Manhattan
,85,1.5,Brooklyn
1.36,60,1.5,Manhattan
13.84,700,1.5,Manhattan
1.56,81,1.5,Manhattan
,75,1.5,Manhattan
,89,1.5,Queens
0.98,30,1.5,Bronx
4.48,229,1.5,Manhattan
1.18,150,1.5,Manhattan
5.74,730,1.5,Manhattan
8.22,115,1.5,Queens
,150,1.5,Bronx
1.1,58,1.5,Brooklyn
,81,1.5,Manhattan
,82,1.5,Manhattan
,373,1.5,Manhattan
1.8,149,1.5,Brooklyn
2.02,300,1.5,Brooklyn
4.42,300,1.5,Brooklyn
3.12,350,1.5,Manhattan
,53,1.5,Manhattan
,250,1.5,Brooklyn
2.52,120,1.5,Queens
0.56,100,1.5,Brooklyn
,225,1.5,Brooklyn
,73,1.5,Manhattan
,325,1.5,Manhattan
2.94,40,1.5,Brooklyn
0.56,120,1.5,Brooklyn
,105,1.5,Manhattan
2,48,1.5,Queens
,80,1.5,Manhattan
,167,1.5,Manhattan
,66,1.5,Manhattan
,55,1.5,Manhattan
2.18,60,1.5,Queens
1.18,179,1.5,Queens
1.08,147,1.5,Manhattan
,300,1.5,Manhattan
,127,1.5,Brooklyn
,157,1.5,Manhattan
,124,1.5,Manhattan
,122,1.5,Manhattan
10,100,1.5,Brooklyn
1.64,100,1.5,Bronx
10.34,600,1.5,Manhattan
,220,1.5,Manhattan
3.66,149,1.5,Queens
4.1,85,1.5,Manhattan
0.6,350,1.5,Manhattan
7.4,469,1.5,Manhattan
,28,1.5,Brooklyn
4,175,1.5,Manhattan
10,270,1.5,Brooklyn
4.42,139,1.5,Manhattan
,127,1.5,Brooklyn
6.96,89,1.5,Manhattan
7.58,148,1.5,Manhattan
1.42,236,1.5,Manhattan
2.66,100,1.5,Manhattan
0.86,450,1.5,Manhattan
1.12,120,1.5,Manhattan
1.4,48,1.5,Bronx
4.28,312,1.5,Manhattan
2.8,495,1.5,Brooklyn
,115,1.5,Brooklyn
1.06,160,1.5,Brooklyn
3.68,300,1.5,Manhattan
,60,1.5,Queens
2.86,270,1.5,Brooklyn
,52,1.5,Manhattan
2.58,50,1.5,Manhattan
,82,1.5,Queens
2.72,75,1.5,Brooklyn
7.28,60,1.5,Queens
0.84,75,1.5,Manhattan
6.12,199,1.5,Manhattan
2.58,85,1.5,Brooklyn
2.38,195,1.5,Brooklyn
0.58,100,1.5,Brooklyn
,165,1.5,Manhattan
,135,1.5,Manhattan
1.88,112,1.5,Queens
2.54,100,1.5,Brooklyn
1.18,100,1.5,Manhattan
11.22,60,1.5,Brooklyn
14.74,40,1.5,Brooklyn
8.68,98,1.5,Brooklyn
1.36,89,1.5,Manhattan
,91,1.5,Queens
4.36,142,1.5,Brooklyn
,87,1.5,Queens
6.16,40,1.5,Queens
4.82,78,1.5,Brooklyn
1.42,244,1.5,Brooklyn
6.6,70,1.5,Brooklyn
,399,1.5,Manhattan
,110,1.5,Brooklyn
1.16,65,1.5,Manhattan
0.54,190,1.5,Bronx
,55,1.5,Brooklyn
5.46,49,1.5,Bronx
,269,1.5,Manhattan
1.7,150,1.5,Queens
1.42,450,1.5,Brooklyn
2.7,70,1.5,Queens
,168,1.5,Manhattan
,115,1.5,Brooklyn
1.6,400,1.5,Brooklyn
6.58,85,1.5,Brooklyn
1.76,200,1.5,Brooklyn
,50,1.5,Queens
2.42,70,1.5,Brooklyn
1.74,43,1.5,Brooklyn
11.88,212,1.5,Manhattan
2.5,37,1.5,Brooklyn
3.82,125,1.5,Manhattan
10,220,1.5,Brooklyn
2.34,100,1.5,Brooklyn
4.68,38,1.5,Manhattan
1.62,100,1.5,Brooklyn
7.64,125,1.5,Manhattan
5.06,45,1.5,Bronx
4.74,65,1.5,Brooklyn
12.64,60,1.5,Queens
0.6,60,1.5,Queens
2.46,145,1.5,Manhattan
16.04,300,1.5,Queens
2.16,180,1.5,Manhattan
1.74,55,1.5,Brooklyn
3.12,115,1.5,Brooklyn
2.6,90,1.5,Manhattan
,100,1.5,Queens
4.66,90,1.5,Manhattan
3.52,35,1.5,Queens
4.34,385,1.5,Brooklyn
2.2,80,1.5,Brooklyn
1.14,110,1.5,Manhattan
6.96,70,1.5,Queens
4.7,40,1.5,Queens
,499,1.5,Manhattan
3.82,99,1.5,Brooklyn
3.4,185,1.5,Manhattan
0.58,150,1.5,Manhattan
1.2,112,1.5,Manhattan
7.02,90,1.5,Manhattan
,100,1.5,Brooklyn
,299,1.5,Manhattan
,319,1.5,Manhattan
1.36,80,1.5,Manhattan
,373,1.5,Manhattan
,100,1.5,Brooklyn
2.82,200,1.5,Manhattan
8.82,280,1.5,Brooklyn
1.64,75,1.5,Manhattan
1.58,85,1.5,Brooklyn
2.14,135,1.5,Manhattan
8.86,175,1.5,Manhattan
,75,1.5,Manhattan
3.68,350,1.5,Manhattan
5.56,52,1.5,Brooklyn
,49,1.5,Brooklyn
8.58,209,1.5,Manhattan
,184,1.5,Brooklyn
,154,1.5,Brooklyn
0.64,119,1.5,Brooklyn
,44,1.5,Brooklyn
,180,1.5,Brooklyn
,170,1.5,Brooklyn
4.46,198,1.5,Manhattan
1.28,55,1.5,Brooklyn
2,47,1.5,Brooklyn
,44,1.5,Brooklyn
,42,1.5,Brooklyn
,225,1.5,Brooklyn
5.62,399,1.5,Manhattan
,196,1.5,Manhattan
,198,1.5,Manhattan
,200,1.5,Manhattan
,250,1.5,Brooklyn
,241,1.5,Manhattan
,283,1.5,Manhattan
,795,1.5,Brooklyn
,108,1.5,Manhattan
3.12,44,1.5,Brooklyn
5.14,595,1.5,Brooklyn
3.88,129,1.5,Manhattan
8.24,295,1.5,Brooklyn
0.72,50,1.5,Manhattan
0.82,1000,1.5,Brooklyn
3.16,35,1.5,Brooklyn
1.4,300,1.5,Brooklyn
3.08,59,1.5,Manhattan
4.44,300,1.5,Manhattan
5.22,140,1.5,Queens
5.3,150,1.5,Manhattan
,150,1.5,Queens
2.04,270,1.5,Brooklyn
1.02,171,1.5,Manhattan
1.1,129,1.5,Queens
4.66,495,1.5,Brooklyn
0.98,55,1.5,Queens
7.18,350,1.5,Brooklyn
1.18,59,1.5,Brooklyn
2.22,245,1.5,Brooklyn
5.52,350,1.5,Brooklyn
6.66,295,1.5,Brooklyn
,79,1.5,Brooklyn
2.18,795,1.5,Brooklyn
6,350,1.5,Brooklyn
5.58,50,1.5,Brooklyn
1.12,150,1.5,Brooklyn
,1275,1.5,Brooklyn
6.92,100,1.5,Queens
0.9,129,1.5,Queens
,120,1.5,Manhattan
1.76,399,1.5,Manhattan
10.66,175,1.5,Manhattan
1.6,200,1.5,Manhattan
18.54,80,1.5,Queens
,95,1.5,Brooklyn
2.84,50,1.5,Brooklyn
,250,1.5,Manhattan
2.2,50,1.5,Brooklyn
3,50,1.5,Brooklyn
4.4,50,1.5,Brooklyn
0.84,50,1.5,Brooklyn
2.34,50,1.5,Brooklyn
2.86,60,1.5,Brooklyn
5.88,105,1.5,Manhattan
,38,1.5,Brooklyn
,38,1.5,Brooklyn
,150,1.5,Manhattan
,100,1.5,Manhattan
1.1,399,1.5,Manhattan
,63,1.5,Brooklyn
9.88,350,1.5,Manhattan
2.34,108,1.5,Brooklyn
,150,1.5,Manhattan
0.64,40,1.5,Brooklyn
7.1,65,1.5,Brooklyn
,115,1.5,Manhattan
1.42,140,1.5,Queens
4.8,400,1.5,Queens
4,38,1.5,Manhattan
7.36,160,1.5,Manhattan
10.14,200,1.5,Manhattan
0.78,250,1.5,Manhattan
1.62,1000,1.5,Brooklyn
0.58,60,1.5,Brooklyn
4,75,1.5,Brooklyn
,150,1.5,Queens
2,70,1.5,Manhattan
2.58,50,1.5,Brooklyn
1.22,175,1.5,Brooklyn
0.52,80,1.5,Brooklyn
9.24,85,1.5,Manhattan
4,90,1.5,Brooklyn
6.94,60,1.5,Manhattan
4.52,650,1.5,Manhattan
10.62,90,1.5,Brooklyn
0.66,125,1.5,Manhattan
16,40,1.5,Brooklyn
,10000,1.5,Manhattan
,10000,1.5,Manhattan
,10000,1.5,Manhattan
5.52,400,1.5,Manhattan
2.44,150,1.5,Manhattan
11.88,40,1.5,Brooklyn
4,125,1.5,Queens
3.6,199,1.5,Manhattan
2.28,35,1.5,Bronx
,399,1.5,Manhattan
0.9,50,1.5,Manhattan
1.34,99,1.5,Brooklyn
3.58,70,1.5,Brooklyn
8,70,1.5,Queens
4.32,70,1.5,Queens
0.58,65,1.5,Manhattan
,55,1.5,Manhattan
7.64,279,1.5,Manhattan
0.8,250,1.5,Queens
8.66,70,1.5,Manhattan
,100,1.5,Brooklyn
3.66,300,1.5,Brooklyn
,35,1.5,Queens
,115,1.5,Manhattan
5.68,75,1.5,Queens
,30,1.5,Brooklyn
1.16,300,1.5,Brooklyn
,30,1.5,Brooklyn
6.8,120,1.5,Manhattan
,267,1.5,Manhattan
1.12,50,1.5,Brooklyn
,150,1.5,Manhattan
10,110,1.5,Brooklyn
5.24,90,1.5,Brooklyn
1.36,900,1.5,Brooklyn
2.6,29,1.5,Brooklyn
0.86,300,1.5,Manhattan
2.68,199,1.5,Queens
,65,1.5,Brooklyn
,249,1.5,Manhattan
,320,1.5,Manhattan
,65,1.5,Brooklyn
2,300,1.5,Manhattan
1.82,300,1.5,Manhattan
4.58,40,1.5,Bronx
6.12,650,1.5,Manhattan
4.7,175,1.5,Brooklyn
,300,1.5,Brooklyn
1.1,150,1.5,Manhattan
13.46,67,1.5,Queens
5.46,135,1.5,Brooklyn
1.36,75,1.5,Brooklyn
1.94,37,1.5,Brooklyn
6.92,40,1.5,Staten Island
2.86,130,1.5,Queens
5.66,59,1.5,Queens
,150,1.5,Brooklyn
3.1,170,1.5,Brooklyn
1.6,49,1.5,Queens
,55,1.5,Bronx
12.58,60,1.5,Queens
1.18,131,1.5,Brooklyn
7.58,225,1.5,Brooklyn
4.08,100,1.5,Brooklyn
3.22,90,1.5,Queens
3.82,60,1.5,Queens
4.52,60,1.5,Queens
,90,1.5,Brooklyn
,459,1.5,Manhattan
,90,1.5,Manhattan
1.18,55,1.5,Brooklyn
7.06,75,1.5,Queens
7.02,475,1.5,Manhattan
0.58,102,1.5,Brooklyn
,250,1.5,Manhattan
0.74,200,1.5,Manhattan
0.72,280,1.5,Manhattan
,105,1.5,Queens
1.28,606,1.5,Brooklyn
4.9,595,1.5,Brooklyn
3.38,199,1.5,Brooklyn
2.36,450,1.5,Manhattan
4.7,295,1.5,Brooklyn
1.6,240,1.5,Brooklyn
,525,1.5,Brooklyn
0.6,57,1.5,Brooklyn
,53,1.5,Manhattan
,225,1.5,Manhattan
,80,1.5,Brooklyn
,55,1.5,Brooklyn
0.6,130,1.5,Manhattan
6.94,127,1.5,Brooklyn
,78,1.5,Bronx
9.9,89,1.5,Brooklyn
5.2,80,1.5,Manhattan
,50,1.5,Manhattan
3.74,55,1.5,Bronx
,150,1.5,Manhattan
2.44,50,1.5,Brooklyn
0.96,195,1.5,Manhattan
,50,1.5,Manhattan
0.82,45,1.5,Bronx
2.46,153,1.5,Queens
4.86,60,1.5,Queens
,184,1.5,Manhattan
,115,1.5,Manhattan
,138,1.5,Manhattan
,138,1.5,Manhattan
2.44,40,1.5,Bronx
5,179,1.5,Brooklyn
1,300,1.5,Manhattan
1.62,70,1.5,Queens
,70,1.5,Bronx
1.08,145,1.5,Manhattan
,181,1.5,Manhattan
1.08,268,1.5,Manhattan
1.48,55,1.5,Brooklyn
2.96,150,1.5,Brooklyn
0.58,150,1.5,Manhattan
0.58,100,1.5,Brooklyn
8.74,80,1.5,Manhattan
1.54,279,1.5,Manhattan
9.7,85,1.5,Brooklyn
5.12,39,1.5,Brooklyn
5.58,167,1.5,Manhattan
5.24,39,1.5,Brooklyn
4.36,75,1.5,Bronx
1.06,208,1.5,Manhattan
5.62,100,1.5,Queens
4.96,59,1.5,Brooklyn
1.06,144,1.5,Manhattan
4,225,1.5,Brooklyn
4,110,1.5,Brooklyn
7.12,99,1.5,Manhattan
6.4,160,1.5,Brooklyn
,85,1.5,Manhattan
1.26,249,1.5,Manhattan
,960,1.5,Manhattan
,80,1.5,Manhattan
1.36,90,1.5,Brooklyn
,85,1.5,Brooklyn
1.36,53,1.5,Queens
,150,1.5,Queens
0.66,33,1.5,Queens
6.16,249,1.5,Manhattan
,35,1.5,Queens
16.76,30,1.5,Queens
2,295,1.5,Manhattan
3.1,100,1.5,Bronx
7.96,96,1.5,Brooklyn
,295,1.5,Manhattan
0.58,99,1.5,Manhattan
6.52,100,1.5,Brooklyn
,80,1.5,Manhattan
4.62,90,1.5,Brooklyn
4.08,425,1.5,Brooklyn
1.3,65,1.5,Brooklyn
,110,1.5,Brooklyn
,175,1.5,Manhattan
,200,1.5,Manhattan
1.92,107,1.5,Manhattan
,350,1.5,Manhattan
,38,1.5,Manhattan
1.16,70,1.5,Brooklyn
,90,1.5,Brooklyn
2.3,125,1.5,Manhattan
,100,1.5,Brooklyn
,140,1.5,Manhattan
,224,1.5,Manhattan
,224,1.5,Manhattan
,316,1.5,Manhattan
,224,1.5,Manhattan
,85,1.5,Brooklyn
4.04,130,1.5,Brooklyn
0.9,190,1.5,Manhattan
2.12,90,1.5,Queens
,2800,1.5,Brooklyn
6.32,250,1.5,Brooklyn
,60,1.5,Brooklyn
1.28,110,1.5,Manhattan
4.94,150,1.5,Brooklyn
5.34,125,1.5,Queens
2.72,215,1.5,Manhattan
4.38,55,1.5,Queens
5.88,40,1.5,Brooklyn
,130,1.5,Brooklyn
0.78,63,1.5,Brooklyn
5,140,1.5,Manhattan
1.36,99,1.5,Brooklyn
0.62,20,1.5,Brooklyn
1.86,20,1.5,Brooklyn
,69,1.5,Brooklyn
2.28,59,1.5,Brooklyn
1.58,60,1.5,Manhattan
2.66,134,1.5,Manhattan
6.26,60,1.5,Brooklyn
4.52,59,1.5,Brooklyn
,95,1.5,Queens
6.16,99,1.5,Manhattan
2.12,170,1.5,Queens
0.9,70,1.5,Brooklyn
,60,1.5,Queens
9,110,1.5,Queens
2.68,50,1.5,Manhattan
3.2,300,1.5,Manhattan
3.52,40,1.5,Brooklyn
,200,1.5,Brooklyn
6.36,50,1.5,Brooklyn
1.2,200,1.5,Manhattan
1.4,299,1.5,Manhattan
1.88,225,1.5,Manhattan
3.82,70,1.5,Staten Island
,200,1.5,Manhattan
,150,1.5,Brooklyn
1.36,100,1.5,Brooklyn
8.08,150,1.5,Bronx
0.82,175,1.5,Manhattan
,150,1.5,Queens
,50,1.5,Queens
5.94,99,1.5,Bronx
3.8,59,1.5,Manhattan
2.98,90,1.5,Brooklyn
2.6,45,1.5,Brooklyn
0.56,85,1.5,Brooklyn
1.6,60,1.5,Brooklyn
1.3,175,1.5,Brooklyn
2.36,75,1.5,Manhattan
,1095,1.5,Manhattan
1.2,100,1.5,Queens
10,90,1.5,Brooklyn
,70,1.5,Queens
0.64,100,1.5,Brooklyn
5.78,61,1.5,Brooklyn
0.58,350,1.5,Queens
2.64,70,1.5,Brooklyn
2.24,153,1.5,Manhattan
,199,1.5,Queens
1.96,150,1.5,Manhattan
6.8,89,1.5,Manhattan
,229,1.5,Manhattan
8.82,50,1.5,Brooklyn
1.76,125,1.5,Brooklyn
1.26,175,1.5,Brooklyn
,85,1.5,Brooklyn
4,100,1.5,Brooklyn
0.6,2700,1.5,Brooklyn
1.4,300,1.5,Manhattan
1.36,299,1.5,Manhattan
1.28,215,1.5,Manhattan
1.02,75,1.5,Manhattan
3.2,55,1.5,Manhattan
1.8,66,1.5,Manhattan
,24,1.5,Brooklyn
1.94,100,1.5,Bronx
1.84,200,1.5,Manhattan
2.12,120,1.5,Brooklyn
1.92,95,1.5,Manhattan
2.36,85,1.5,Bronx
1.9,70,1.5,Manhattan
3.76,100,1.5,Brooklyn
