income,Occupancy_rate,Size,Area
2625,70,1.5,Brooklyn
1999,56,1.5,Brooklyn
7628,67.8,1.5,Manhattan
176,9,1.5,Brooklyn
1881,66,1.5,Manhattan
1037,54,1.5,Brooklyn
1441,56.5,1.5,Brooklyn
530,26,1.5,Brooklyn
1848,70,1.5,Manhattan
1890,70,1.5,Manhattan
1962,42.2,1.5,Staten Island
26,1.7,1.5,Brooklyn
1470,70,1.5,Brooklyn
7245,70,1.5,Brooklyn
181,10.2,1.5,Brooklyn
3150,70,1.5,Manhattan
1126,46.9,1.5,Queens
122,6.8,1.5,Queens
411,13.7,1.5,Manhattan
1050,70,1.5,Brooklyn
875,24.3,1.5,Queens
159,23,1.5,Queens
194,6.8,1.5,Brooklyn
4251,41.8,1.5,Manhattan
1050,35,1.5,Brooklyn
709,29.9,1.5,Brooklyn
1050,70,1.5,Queens
747,30,1.5,Manhattan
697,28,1.5,Manhattan
1479,58,1.5,Manhattan
1096,44,1.5,Manhattan
2205,70,1.5,Brooklyn
1691,20.5,1.5,Manhattan
168,11.9,1.5,Brooklyn
5565,70,1.5,Manhattan
1659,31.6,1.5,Manhattan
1680,70,1.5,Brooklyn
252,7.3,1.5,Manhattan
735,70,1.5,Brooklyn
561,27.1,1.5,Brooklyn
5250,70,1.5,Brooklyn
858,28.6,1.5,Manhattan
2835,70,1.5,Manhattan
513,3.8,1.5,Manhattan
171,15.8,1.5,Brooklyn
198,20,1.5,Manhattan
1092,70,1.5,Manhattan
3675,70,1.5,Manhattan
709,52.5,1.5,Brooklyn
1680,70,1.5,Brooklyn
2508,41.8,1.5,Manhattan
707,47.1,1.5,Queens
1346,29.9,1.5,Bronx
523,26,1.5,Manhattan
1050,70,1.5,Brooklyn
249,10,1.5,Manhattan
183,9.4,1.5,Brooklyn
2415,70,1.5,Brooklyn
232,4.3,1.5,Manhattan
180,12.8,1.5,Brooklyn
271,22.6,1.5,Queens
1575,70,1.5,Manhattan
2625,70,1.5,Brooklyn
1092,26,1.5,Queens
461,30.7,1.5,Manhattan
545,60.6,1.5,Brooklyn
20580,70,1.5,Manhattan
1239,70,1.5,Manhattan
508,18.8,1.5,Queens
1922,42.7,1.5,Staten Island
768,37.1,1.5,Brooklyn
506,33.7,1.5,Brooklyn
1029,70,1.5,Manhattan
224,14.9,1.5,Bronx
50,3.3,1.5,Manhattan
153,10.2,1.5,Manhattan
143,8.1,1.5,Manhattan
189,10.7,1.5,Manhattan
2040,34,1.5,Manhattan
95,2.1,1.5,Brooklyn
125,3.8,1.5,Brooklyn
2074,57.6,1.5,Brooklyn
420,20.3,1.5,Manhattan
1050,70,1.5,Brooklyn
1260,70,1.5,Manhattan
1365,70,1.5,Queens
1932,70,1.5,Brooklyn
3675,70,1.5,Brooklyn
307,12.8,1.5,Brooklyn
67,3.8,1.5,Manhattan
1155,70,1.5,Manhattan
176,8.5,1.5,Manhattan
97,5.5,1.5,Manhattan
840,70,1.5,Brooklyn
858,28.6,1.5,Brooklyn
840,70,1.5,Brooklyn
932,45.7,1.5,Brooklyn
1185,15.8,1.5,Manhattan
1386,70,1.5,Brooklyn
1260,70,1.5,Queens
1920,64,1.5,Manhattan
1120,31.1,1.5,Manhattan
707,39.3,1.5,Manhattan
2625,70,1.5,Brooklyn
1746,38.8,1.5,Brooklyn
465,12.4,1.5,Brooklyn
441,9.8,1.5,Brooklyn
1752,64.9,1.5,Brooklyn
143,3.8,1.5,Brooklyn
306,6.8,1.5,Manhattan
1260,70,1.5,Brooklyn
1470,70,1.5,Queens
1470,70,1.5,Bronx
1103,62.3,1.5,Brooklyn
281,29.3,1.5,Queens
1260,70,1.5,Manhattan
1236,59.7,1.5,Manhattan
119,9,1.5,Queens
1659,70,1.5,Brooklyn
458,61,1.5,Staten Island
605,4.2,1.5,Brooklyn
1170,26,1.5,Manhattan
512,29.4,1.5,Brooklyn
639,36.7,1.5,Brooklyn
5880,70,1.5,Manhattan
213,5.1,1.5,Manhattan
64,1.7,1.5,Manhattan
1449,70,1.5,Brooklyn
1894,57.4,1.5,Manhattan
1196,14.5,1.5,Brooklyn
945,70,1.5,Brooklyn
64,1.7,1.5,Brooklyn
5229,70,1.5,Brooklyn
142,5.5,1.5,Manhattan
32,2.1,1.5,Brooklyn
2322,46.9,1.5,Manhattan
2187,48.6,1.5,Manhattan
477,41.8,1.5,Brooklyn
7350,70,1.5,Brooklyn
1533,70,1.5,Brooklyn
3549,70,1.5,Manhattan
1575,70,1.5,Brooklyn
1251,30,1.5,Manhattan
873,15.4,1.5,Brooklyn
1556,24.7,1.5,Manhattan
1260,70,1.5,Brooklyn
180,13.3,1.5,Brooklyn
794,29.4,1.5,Manhattan
1109,47.4,1.5,Queens
90,5.1,1.5,Manhattan
332,29.9,1.5,Queens
2310,70,1.5,Manhattan
735,70,1.5,Brooklyn
1470,70,1.5,Brooklyn
945,70,1.5,Brooklyn
1823,40.5,1.5,Brooklyn
5775,70,1.5,Manhattan
1050,70,1.5,Queens
4620,70,1.5,Manhattan
485,8.5,1.5,Manhattan
735,70,1.5,Brooklyn
1260,70,1.5,Manhattan
1890,28,1.5,Manhattan
554,41,1.5,Brooklyn
722,40.1,1.5,Brooklyn
1260,70,1.5,Brooklyn
3570,70,1.5,Manhattan
4179,70,1.5,Queens
250,10.7,1.5,Queens
464,51.6,1.5,Manhattan
31,1.7,1.5,Brooklyn
342,3.8,1.5,Manhattan
123,2.1,1.5,Queens
2499,70,1.5,Manhattan
382,8,1.5,Manhattan
567,70,1.5,Brooklyn
1050,70,1.5,Brooklyn
323,19.6,1.5,Queens
3150,70,1.5,Brooklyn
2940,70,1.5,Brooklyn
2028,52,1.5,Manhattan
2058,70,1.5,Brooklyn
619,52.9,1.5,Staten Island
249,16.6,1.5,Brooklyn
1407,46.9,1.5,Brooklyn
238,22.7,1.5,Brooklyn
6195,70,1.5,Manhattan
798,70,1.5,Queens
117,11.1,1.5,Brooklyn
4620,70,1.5,Manhattan
107,5.1,1.5,Manhattan
3150,70,1.5,Brooklyn
2625,70,1.5,Brooklyn
585,26,1.5,Manhattan
137,3.8,1.5,Manhattan
1260,70,1.5,Manhattan
27,1.7,1.5,Brooklyn
474,31.6,1.5,Brooklyn
1575,70,1.5,Brooklyn
44,5.1,1.5,Brooklyn
2688,70,1.5,Brooklyn
615,41,1.5,Brooklyn
733,22.2,1.5,Manhattan
46,1.7,1.5,Brooklyn
2625,70,1.5,Brooklyn
3570,70,1.5,Manhattan
1260,70,1.5,Brooklyn
1869,70,1.5,Queens
3150,70,1.5,Brooklyn
735,70,1.5,Brooklyn
672,70,1.5,Brooklyn
1449,70,1.5,Brooklyn
752,35.8,1.5,Brooklyn
334,14.1,1.5,Manhattan
602,42.7,1.5,Queens
83,5.5,1.5,Manhattan
3150,70,1.5,Queens
1072,18.8,1.5,Manhattan
1680,70,1.5,Brooklyn
10,1.7,1.5,Staten Island
2310,55,1.5,Brooklyn
6279,70,1.5,Manhattan
1575,70,1.5,Brooklyn
26,1.7,1.5,Queens
1197,70,1.5,Brooklyn
1575,70,1.5,Brooklyn
51,1.7,1.5,Brooklyn
485,8.5,1.5,Manhattan
199,5.1,1.5,Manhattan
482,24.7,1.5,Brooklyn
2352,44.8,1.5,Queens
9450,70,1.5,Brooklyn
4200,70,1.5,Queens
474,24.3,1.5,Queens
1785,70,1.5,Brooklyn
1428,11.9,1.5,Manhattan
642,10.7,1.5,Brooklyn
215,5.5,1.5,Queens
1062,35.4,1.5,Queens
667,24.7,1.5,Manhattan
2520,70,1.5,Manhattan
425,14.9,1.5,Brooklyn
3449,41.8,1.5,Brooklyn
218,4.3,1.5,Brooklyn
1223,62.7,1.5,Queens
405,9,1.5,Manhattan
1332,68.3,1.5,Brooklyn
7350,70,1.5,Manhattan
1245,16.6,1.5,Manhattan
1890,70,1.5,Manhattan
5246,26.9,1.5,Manhattan
1365,70,1.5,Brooklyn
14,1.7,1.5,Brooklyn
2625,70,1.5,Brooklyn
56,1.7,1.5,Manhattan
459,10.2,1.5,Manhattan
735,70,1.5,Queens
735,70,1.5,Brooklyn
2625,70,1.5,Brooklyn
1365,70,1.5,Manhattan
1346,29.9,1.5,Brooklyn
2250,50,1.5,Manhattan
1260,70,1.5,Brooklyn
1995,70,1.5,Bronx
216,10.3,1.5,Manhattan
195,5.5,1.5,Queens
2625,70,1.5,Manhattan
2079,70,1.5,Brooklyn
2625,70,1.5,Queens
1013,42.2,1.5,Manhattan
1470,70,1.5,Queens
114,3.8,1.5,Brooklyn
2520,70,1.5,Manhattan
1050,70,1.5,Queens
2224,62.3,1.5,Bronx
4200,70,1.5,Brooklyn
4875,50,1.5,Manhattan
2025,54,1.5,Manhattan
179,14.9,1.5,Brooklyn
60,1.7,1.5,Manhattan
4988,47.5,1.5,Manhattan
2858,65.7,1.5,Manhattan
735,70,1.5,Brooklyn
64,1.7,1.5,Manhattan
1305,14.5,1.5,Manhattan
237,15.8,1.5,Brooklyn
405,10,1.5,Manhattan
4725,70,1.5,Manhattan
1260,70,1.5,Bronx
3906,43.4,1.5,Manhattan
5250,70,1.5,Manhattan
2562,70,1.5,Brooklyn
11025,70,1.5,Manhattan
1931,61.9,1.5,Brooklyn
945,70,1.5,Queens
2163,40.5,1.5,Brooklyn
706,10.7,1.5,Brooklyn
945,70,1.5,Brooklyn
112,6.8,1.5,Brooklyn
2037,70,1.5,Brooklyn
735,70,1.5,Queens
62,2.6,1.5,Queens
4200,70,1.5,Brooklyn
1428,70,1.5,Queens
2301,52.9,1.5,Brooklyn
6300,70,1.5,Manhattan
1134,25.2,1.5,Manhattan
44,2.1,1.5,Manhattan
2100,70,1.5,Queens
882,70,1.5,Brooklyn
95,4.2,1.5,Brooklyn
1560,40,1.5,Brooklyn
1953,70,1.5,Brooklyn
2730,70,1.5,Brooklyn
1365,70,1.5,Brooklyn
764,38,1.5,Manhattan
2499,70,1.5,Brooklyn
457,27.7,1.5,Manhattan
5250,70,1.5,Brooklyn
2079,70,1.5,Brooklyn
197,22.6,1.5,Manhattan
1974,70,1.5,Brooklyn
415,19.2,1.5,Manhattan
651,70,1.5,Queens
77,1.7,1.5,Manhattan
5250,70,1.5,Brooklyn
101,4.2,1.5,Brooklyn
156,6.5,1.5,Brooklyn
3402,70,1.5,Manhattan
1998,44.4,1.5,Manhattan
38,1.7,1.5,Queens
803,54.6,1.5,Queens
1032,52.9,1.5,Manhattan
543,21.8,1.5,Queens
365,9,1.5,Manhattan
51,1.7,1.5,Manhattan
609,70,1.5,Manhattan
3070,31.1,1.5,Manhattan
1470,70,1.5,Brooklyn
2940,70,1.5,Brooklyn
331,23,1.5,Manhattan
3780,70,1.5,Manhattan
2759,25.2,1.5,Manhattan
1585,44.4,1.5,Brooklyn
2264,58.5,1.5,Brooklyn
199,16.6,1.5,Brooklyn
59,3.4,1.5,Brooklyn
563,24.7,1.5,Queens
5254,60.6,1.5,Queens
558,28.6,1.5,Queens
1411,20.9,1.5,Manhattan
212,9.8,1.5,Brooklyn
1470,70,1.5,Brooklyn
6405,70,1.5,Manhattan
284,21,1.5,Brooklyn
270,9,1.5,Manhattan
717,23.9,1.5,Manhattan
735,70,1.5,Bronx
21,1.7,1.5,Bronx
380,8.5,1.5,Brooklyn
23,1.7,1.5,Bronx
61,5.1,1.5,Manhattan
1890,70,1.5,Queens
609,70,1.5,Bronx
5397,70,1.5,Queens
3248,36.7,1.5,Manhattan
1111,52.9,1.5,Manhattan
1470,70,1.5,Brooklyn
349,17.9,1.5,Manhattan
1155,70,1.5,Brooklyn
268,11.9,1.5,Queens
1995,70,1.5,Manhattan
1541,15.8,1.5,Brooklyn
4179,70,1.5,Manhattan
1890,70,1.5,Brooklyn
1890,42,1.5,Manhattan
679,50.3,1.5,Brooklyn
1320,39.3,1.5,Manhattan
2784,58,1.5,Manhattan
138,12.4,1.5,Bronx
1995,70,1.5,Manhattan
1013,42.2,1.5,Bronx
1386,42,1.5,Manhattan
279,8.1,1.5,Manhattan
3108,70,1.5,Brooklyn
353,6.8,1.5,Brooklyn
176,9,1.5,Bronx
644,28.6,1.5,Queens
5250,70,1.5,Brooklyn
3360,70,1.5,Manhattan
2070,23,1.5,Manhattan
1741,69.1,1.5,Brooklyn
2814,70,1.5,Manhattan
2226,70,1.5,Queens
999,33.3,1.5,Brooklyn
2100,70,1.5,Queens
1050,70,1.5,Brooklyn
254,15.4,1.5,Brooklyn
2520,70,1.5,Brooklyn
3360,70,1.5,Manhattan
853,24.3,1.5,Brooklyn
3555,47.4,1.5,Bronx
34,3.8,1.5,Manhattan
210,17.5,1.5,Brooklyn
1932,70,1.5,Manhattan
3675,70,1.5,Brooklyn
5250,70,1.5,Brooklyn
2100,70,1.5,Brooklyn
692,42.7,1.5,Manhattan
74,2.1,1.5,Manhattan
756,42.7,1.5,Queens
486,16.2,1.5,Brooklyn
1323,70,1.5,Queens
149,9,1.5,Brooklyn
35,1.7,1.5,Queens
962,32.4,1.5,Brooklyn
1680,70,1.5,Queens
95,15.8,1.5,Bronx
840,70,1.5,Brooklyn
406,21.5,1.5,Manhattan
38,1.7,1.5,Manhattan
26,1.7,1.5,Queens
638,1.7,1.5,Queens
1680,70,1.5,Manhattan
46,3.8,1.5,Queens
2415,70,1.5,Manhattan
924,70,1.5,Queens
189,9,1.5,Brooklyn
987,70,1.5,Brooklyn
882,70,1.5,Brooklyn
861,70,1.5,Manhattan
1040,49.5,1.5,Brooklyn
7350,70,1.5,Brooklyn
1785,70,1.5,Manhattan
1890,70,1.5,Manhattan
2520,70,1.5,Manhattan
270,9,1.5,Manhattan
392,9,1.5,Manhattan
1373,61,1.5,Brooklyn
1650,22,1.5,Manhattan
1365,70,1.5,Manhattan
3339,70,1.5,Manhattan
291,14.9,1.5,Brooklyn
1365,70,1.5,Bronx
270,19.6,1.5,Queens
3150,70,1.5,Manhattan
257,12.4,1.5,Brooklyn
546,70,1.5,Brooklyn
1050,70,1.5,Brooklyn
240,6.4,1.5,Brooklyn
2625,70,1.5,Brooklyn
1436,67.4,1.5,Staten Island
3675,70,1.5,Brooklyn
794,56.3,1.5,Bronx
1680,70,1.5,Queens
1470,70,1.5,Brooklyn
886,68.7,1.5,Brooklyn
4410,70,1.5,Manhattan
172,4.3,1.5,Brooklyn
26,1.7,1.5,Brooklyn
1260,42,1.5,Queens
2079,70,1.5,Queens
987,70,1.5,Manhattan
241,7.3,1.5,Brooklyn
3150,70,1.5,Brooklyn
1050,70,1.5,Brooklyn
4200,70,1.5,Brooklyn
214,16.2,1.5,Brooklyn
884,49.1,1.5,Queens
974,64.9,1.5,Brooklyn
5145,70,1.5,Staten Island
124,2.3,1.5,Brooklyn
861,70,1.5,Brooklyn
1260,70,1.5,Queens
2520,70,1.5,Brooklyn
1022,27.7,1.5,Manhattan
7119,70,1.5,Manhattan
113,3,1.5,Brooklyn
3717,70,1.5,Manhattan
630,70,1.5,Queens
470,29,1.5,Bronx
2730,70,1.5,Brooklyn
63,3.8,1.5,Brooklyn
77,7.3,1.5,Brooklyn
77,3.4,1.5,Brooklyn
1050,70,1.5,Manhattan
3780,70,1.5,Manhattan
1953,70,1.5,Manhattan
6342,70,1.5,Manhattan
1275,50,1.5,Queens
1680,70,1.5,Manhattan
806,17.9,1.5,Brooklyn
396,13.2,1.5,Brooklyn
840,70,1.5,Manhattan
3675,70,1.5,Brooklyn
247,7.3,1.5,Brooklyn
1449,70,1.5,Manhattan
1050,70,1.5,Brooklyn
189,2.1,1.5,Staten Island
1184,37.6,1.5,Manhattan
1155,70,1.5,Queens
2100,70,1.5,Brooklyn
2289,70,1.5,Queens
10500,70,1.5,Manhattan
206,5.5,1.5,Brooklyn
31,1.7,1.5,Queens
1630,20.9,1.5,Brooklyn
1365,70,1.5,Brooklyn
4200,70,1.5,Brooklyn
228,3.8,1.5,Manhattan
2625,70,1.5,Brooklyn
1428,70,1.5,Brooklyn
42,3.8,1.5,Brooklyn
261,14.5,1.5,Brooklyn
1260,70,1.5,Queens
1785,70,1.5,Brooklyn
6300,70,1.5,Manhattan
1827,70,1.5,Brooklyn
10500,70,1.5,Manhattan
778,16.2,1.5,Brooklyn
239,5.5,1.5,Manhattan
20,1.7,1.5,Staten Island
954,63.6,1.5,Brooklyn
1260,70,1.5,Manhattan
601,28.6,1.5,Queens
102,3.4,1.5,Manhattan
3612,70,1.5,Manhattan
47,2.1,1.5,Manhattan
439,12.4,1.5,Manhattan
1533,70,1.5,Bronx
1218,70,1.5,Brooklyn
1260,70,1.5,Staten Island
714,70,1.5,Queens
816,46.1,1.5,Queens
799,21.3,1.5,Brooklyn
1659,70,1.5,Manhattan
761,46.1,1.5,Manhattan
3465,70,1.5,Manhattan
46,3.4,1.5,Brooklyn
1953,70,1.5,Queens
94,6.4,1.5,Queens
78,4,1.5,Queens
3129,70,1.5,Manhattan
14700,70,1.5,Manhattan
435,14.5,1.5,Manhattan
544,14.5,1.5,Manhattan
216,6,1.5,Queens
735,70,1.5,Queens
735,70,1.5,Manhattan
3465,70,1.5,Staten Island
2205,70,1.5,Brooklyn
639,36.7,1.5,Brooklyn
735,70,1.5,Queens
735,70,1.5,Queens
1226,28,1.5,Manhattan
399,38,1.5,Manhattan
176,2.6,1.5,Manhattan
135,9,1.5,Bronx
1302,70,1.5,Brooklyn
903,70,1.5,Brooklyn
135,14.1,1.5,Brooklyn
1848,70,1.5,Brooklyn
1260,70,1.5,Brooklyn
1771,43.1,1.5,Manhattan
1922,18.3,1.5,Manhattan
61,3.4,1.5,Manhattan
26,1.7,1.5,Brooklyn
452,4.3,1.5,Manhattan
340,32.4,1.5,Brooklyn
1571,52.9,1.5,Brooklyn
1260,70,1.5,Manhattan
901,65.3,1.5,Queens
3675,70,1.5,Brooklyn
2520,70,1.5,Queens
3759,70,1.5,Manhattan
2940,9.8,1.5,Brooklyn
773,30.3,1.5,Manhattan
968,26.9,1.5,Manhattan
42000,70,1.5,Brooklyn
52500,70,1.5,Brooklyn
256,7.3,1.5,Manhattan
2415,70,1.5,Brooklyn
23,1.7,1.5,Brooklyn
402,9,1.5,Manhattan
56100,22,1.5,Manhattan
3675,70,1.5,Brooklyn
1680,70,1.5,Brooklyn
1088,29,1.5,Queens
2625,70,1.5,Manhattan
1660,55.9,1.5,Brooklyn
176,5.1,1.5,Manhattan
2016,70,1.5,Brooklyn
194,4.3,1.5,Brooklyn
238,12.8,1.5,Manhattan
1395,12.4,1.5,Manhattan
242,21.8,1.5,Manhattan
819,70,1.5,Manhattan
162,9,1.5,Manhattan
2625,70,1.5,Manhattan
284,13.5,1.5,Brooklyn
19,2.1,1.5,Brooklyn
2419,64,1.5,Brooklyn
1470,70,1.5,Brooklyn
241,7.3,1.5,Manhattan
1543,63.5,1.5,Manhattan
353,19.6,1.5,Queens
87,3.4,1.5,Brooklyn
2100,70,1.5,Manhattan
1995,70,1.5,Brooklyn
113,4.7,1.5,Brooklyn
92,5.1,1.5,Manhattan
1680,70,1.5,Manhattan
287,14.5,1.5,Manhattan
564,9.4,1.5,Brooklyn
1050,70,1.5,Manhattan
1322,67.8,1.5,Manhattan
48,5.5,1.5,Brooklyn
1260,70,1.5,Brooklyn
1890,70,1.5,Queens
2016,28,1.5,Manhattan
311,6.4,1.5,Brooklyn
871,63.1,1.5,Queens
194,16.2,1.5,Staten Island
1932,64.4,1.5,Queens
1050,70,1.5,Brooklyn
36,1.7,1.5,Brooklyn
22,2.1,1.5,Brooklyn
416,23.5,1.5,Brooklyn
1728,38.4,1.5,Brooklyn
1680,70,1.5,Queens
4200,70,1.5,Manhattan
3429,50.8,1.5,Manhattan
3201,22,1.5,Manhattan
2100,70,1.5,Queens
2016,70,1.5,Brooklyn
6300,70,1.5,Brooklyn
182,8.1,1.5,Queens
2004,43.1,1.5,Brooklyn
1920,64,1.5,Manhattan
2520,70,1.5,Brooklyn
404,7.7,1.5,Manhattan
1601,59.3,1.5,Manhattan
279,9.4,1.5,Manhattan
1155,70,1.5,Brooklyn
2100,70,1.5,Manhattan
1260,70,1.5,Queens
2478,70,1.5,Manhattan
1050,70,1.5,Brooklyn
5250,70,1.5,Brooklyn
903,70,1.5,Brooklyn
163,5.5,1.5,Manhattan
903,70,1.5,Brooklyn
903,70,1.5,Brooklyn
1260,70,1.5,Staten Island
114,7.3,1.5,Brooklyn
2254,68.3,1.5,Brooklyn
110,14.1,1.5,Brooklyn
701,50.8,1.5,Queens
4200,70,1.5,Brooklyn
1058,23.5,1.5,Manhattan
1680,70,1.5,Manhattan
400,20.5,1.5,Bronx
1248,32,1.5,Manhattan
1094,24.3,1.5,Manhattan
987,70,1.5,Queens
9450,70,1.5,Manhattan
1680,70,1.5,Brooklyn
409,12.4,1.5,Brooklyn
2835,70,1.5,Queens
810,49.1,1.5,Brooklyn
1071,70,1.5,Queens
819,70,1.5,Queens
777,70,1.5,Queens
777,70,1.5,Queens
777,70,1.5,Queens
1575,70,1.5,Queens
525,70,1.5,Brooklyn
2730,70,1.5,Manhattan
10059,70,1.5,Manhattan
3150,70,1.5,Queens
1828,27.7,1.5,Brooklyn
18,1.7,1.5,Manhattan
1512,60,1.5,Brooklyn
1260,70,1.5,Queens
3570,70,1.5,Manhattan
1046,21.8,1.5,Manhattan
2646,70,1.5,Manhattan
333,11.1,1.5,Brooklyn
63,3.8,1.5,Manhattan
1789,37.5,1.5,Manhattan
4080,40,1.5,Brooklyn
1890,70,1.5,Brooklyn
630,70,1.5,Queens
1121,11.5,1.5,Brooklyn
5250,70,1.5,Manhattan
197,9.4,1.5,Brooklyn
1680,70,1.5,Bronx
2921,64.9,1.5,Manhattan
1680,70,1.5,Bronx
1659,70,1.5,Manhattan
1680,70,1.5,Brooklyn
711,47.4,1.5,Queens
1260,70,1.5,Brooklyn
2625,70,1.5,Staten Island
2730,70,1.5,Brooklyn
911,46.7,1.5,Brooklyn
654,21.8,1.5,Manhattan
141,9.4,1.5,Brooklyn
1260,70,1.5,Brooklyn
3318,70,1.5,Manhattan
3654,70,1.5,Manhattan
433,3.8,1.5,Manhattan
3045,70,1.5,Brooklyn
213,14.5,1.5,Brooklyn
508,17.1,1.5,Brooklyn
582,21.8,1.5,Manhattan
485,3.8,1.5,Manhattan
3675,70,1.5,Manhattan
2058,70,1.5,Manhattan
1109,16,1.5,Manhattan
1428,70,1.5,Brooklyn
178,13.2,1.5,Queens
61,5.1,1.5,Brooklyn
1575,70,1.5,Brooklyn
1050,70,1.5,Brooklyn
5025,67,1.5,Manhattan
931,10.7,1.5,Manhattan
813,54.2,1.5,Bronx
882,70,1.5,Brooklyn
3675,70,1.5,Brooklyn
2415,64.4,1.5,Brooklyn
2016,70,1.5,Manhattan
5250,70,1.5,Manhattan
3150,70,1.5,Manhattan
231,5.5,1.5,Brooklyn
340,25.2,1.5,Brooklyn
3267,49.5,1.5,Manhattan
407,7.3,1.5,Manhattan
1364,60.6,1.5,Brooklyn
2105,40.1,1.5,Manhattan
149,9,1.5,Brooklyn
2100,70,1.5,Brooklyn
1716,60.2,1.5,Queens
1248,6.5,1.5,Brooklyn
5838,70,1.5,Queens
727,45.7,1.5,Manhattan
372,12.4,1.5,Brooklyn
1365,70,1.5,Queens
357,27.7,1.5,Brooklyn
1094,12.8,1.5,Brooklyn
1365,70,1.5,Queens
184,5.1,1.5,Manhattan
1668,33.7,1.5,Manhattan
137,11.7,1.5,Brooklyn
819,70,1.5,Manhattan
262,21.8,1.5,Brooklyn
113,8.4,1.5,Manhattan
2940,70,1.5,Brooklyn
392,21.8,1.5,Brooklyn
102,3.7,1.5,Manhattan
5250,70,1.5,Brooklyn
4200,70,1.5,Manhattan
2835,70,1.5,Queens
1554,70,1.5,Manhattan
4200,70,1.5,Queens
1806,70,1.5,Brooklyn
215,5.5,1.5,Manhattan
2373,70,1.5,Brooklyn
1365,70,1.5,Brooklyn
916,11.1,1.5,Manhattan
770,17.1,1.5,Brooklyn
2284,43.5,1.5,Manhattan
3150,70,1.5,Manhattan
1365,70,1.5,Brooklyn
1785,70,1.5,Bronx
1197,70,1.5,Staten Island
1995,70,1.5,Manhattan
708,51.3,1.5,Manhattan
3990,70,1.5,Queens
80,3.8,1.5,Manhattan
1260,70,1.5,Brooklyn
206,5.5,1.5,Manhattan
226,4.3,1.5,Brooklyn
1254,41.8,1.5,Manhattan
326,12.8,1.5,Brooklyn
693,24.3,1.5,Brooklyn
684,43,1.5,Manhattan
64,1.7,1.5,Brooklyn
1995,70,1.5,Manhattan
414,30.7,1.5,Brooklyn
450,6,1.5,Brooklyn
6300,70,1.5,Manhattan
1647,37.1,1.5,Brooklyn
677,41,1.5,Queens
5250,70,1.5,Manhattan
195,7.3,1.5,Brooklyn
355,10.3,1.5,Manhattan
28,1.7,1.5,Brooklyn
2940,70,1.5,Brooklyn
5040,70,1.5,Bronx
2940,70,1.5,Manhattan
3240,54,1.5,Brooklyn
1050,70,1.5,Brooklyn
565,29.9,1.5,Brooklyn
3675,70,1.5,Brooklyn
3780,70,1.5,Manhattan
1470,70,1.5,Queens
580,7.3,1.5,Brooklyn
3150,70,1.5,Manhattan
4179,70,1.5,Manhattan
3603,61.9,1.5,Manhattan
2400,16,1.5,Manhattan
2205,70,1.5,Manhattan
36,1.7,1.5,Manhattan
1050,70,1.5,Brooklyn
1700,30.3,1.5,Manhattan
4515,60.2,1.5,Manhattan
1050,70,1.5,Brooklyn
51,1.7,1.5,Brooklyn
316,16.2,1.5,Brooklyn
2730,70,1.5,Manhattan
217,20.1,1.5,Brooklyn
3885,70,1.5,Manhattan
961,18.3,1.5,Brooklyn
766,39.3,1.5,Brooklyn
349,27.7,1.5,Brooklyn
263,35,1.5,Brooklyn
571,34.6,1.5,Brooklyn
945,70,1.5,Manhattan
238,27.3,1.5,Bronx
975,42.2,1.5,Brooklyn
263,7.3,1.5,Manhattan
519,24.7,1.5,Brooklyn
735,70,1.5,Queens
2202,36.7,1.5,Manhattan
233,11.1,1.5,Queens
125,3.8,1.5,Manhattan
3299,29.4,1.5,Manhattan
2793,70,1.5,Manhattan
3675,70,1.5,Brooklyn
183,14.5,1.5,Brooklyn
630,6,1.5,Manhattan
4200,70,1.5,Queens
142,7.3,1.5,Brooklyn
2339,50.3,1.5,Brooklyn
2415,70,1.5,Manhattan
1302,70,1.5,Brooklyn
517,12.4,1.5,Manhattan
52,2.3,1.5,Brooklyn
224,16.6,1.5,Queens
2499,70,1.5,Queens
3906,70,1.5,Brooklyn
1260,70,1.5,Queens
714,70,1.5,Bronx
240,11.1,1.5,Queens
882,70,1.5,Brooklyn
450,6,1.5,Brooklyn
508,15.4,1.5,Manhattan
508,15.4,1.5,Manhattan
2058,70,1.5,Manhattan
1039,27.7,1.5,Manhattan
2020,45.2,1.5,Manhattan
664,15.8,1.5,Manhattan
719,21.8,1.5,Manhattan
1313,35,1.5,Manhattan
746,22.6,1.5,Manhattan
1144,25.6,1.5,Manhattan
483,11.5,1.5,Manhattan
578,15.4,1.5,Manhattan
465,14.1,1.5,Manhattan
1470,35,1.5,Manhattan
581,10.2,1.5,Manhattan
735,17.5,1.5,Manhattan
898,20.1,1.5,Manhattan
2310,70,1.5,Brooklyn
4500,37.5,1.5,Manhattan
1365,70,1.5,Manhattan
155,4.3,1.5,Manhattan
77,2.7,1.5,Brooklyn
1050,70,1.5,Brooklyn
150,19.2,1.5,Bronx
1260,70,1.5,Brooklyn
3120,26,1.5,Manhattan
737,27.3,1.5,Manhattan
456,3.8,1.5,Manhattan
5145,70,1.5,Manhattan
165,5.5,1.5,Manhattan
2625,70,1.5,Brooklyn
924,14,1.5,Manhattan
5250,70,1.5,Brooklyn
1659,70,1.5,Manhattan
2310,70,1.5,Manhattan
554,41,1.5,Queens
2100,70,1.5,Queens
3675,70,1.5,Manhattan
1701,70,1.5,Manhattan
422,38,1.5,Brooklyn
