income,Availability,Size,Area
1869,68,1.5,Brooklyn
1869,68,1.5,Brooklyn
6279,117,1.5,Manhattan
3566,365,1.5,Manhattan
1588,85,1.5,Queens
1535,163,1.5,Queens
4725,169,1.5,Queens
2100,155,1.5,Manhattan
1564,18,1.5,Brooklyn
987,0,1.5,Queens
392,297,1.5,Queens
9450,258,1.5,Manhattan
6300,263,1.5,Manhattan
1575,365,1.5,Brooklyn
1575,364,1.5,Brooklyn
510,0,1.5,Brooklyn
549,170,1.5,Manhattan
5775,135,1.5,Manhattan
966,0,1.5,Brooklyn
462,110,1.5,Brooklyn
1113,351,1.5,Manhattan
1428,0,1.5,Brooklyn
2100,317,1.5,Manhattan
144,365,1.5,Manhattan
1470,325,1.5,Manhattan
862,88,1.5,Manhattan
3990,182,1.5,Manhattan
3064,323,1.5,Queens
288,178,1.5,Manhattan
3045,149,1.5,Manhattan
2353,158,1.5,Manhattan
3045,180,1.5,Manhattan
433,0,1.5,Brooklyn
1680,177,1.5,Bronx
1405,0,1.5,Manhattan
867,0,1.5,Brooklyn
3339,347,1.5,Manhattan
1608,62,1.5,Queens
1155,365,1.5,Manhattan
753,0,1.5,Brooklyn
3255,298,1.5,Manhattan
2940,87,1.5,Brooklyn
2457,266,1.5,Manhattan
1224,240,1.5,Manhattan
20895,363,1.5,Manhattan
2606,266,1.5,Manhattan
3782,307,1.5,Manhattan
2499,344,1.5,Manhattan
921,315,1.5,Manhattan
962,0,1.5,Brooklyn
798,39,1.5,Brooklyn
2625,106,1.5,Brooklyn
3360,309,1.5,Manhattan
3675,180,1.5,Manhattan
14700,272,1.5,Manhattan
1083,72,1.5,Brooklyn
941,0,1.5,Queens
10080,252,1.5,Manhattan
3150,0,1.5,Manhattan
2508,195,1.5,Manhattan
5250,158,1.5,Manhattan
768,90,1.5,Bronx
630,0,1.5,Manhattan
2520,235,1.5,Manhattan
1155,266,1.5,Manhattan
1181,89,1.5,Manhattan
9450,0,1.5,Manhattan
1528,0,1.5,Brooklyn
392,180,1.5,Queens
6300,178,1.5,Manhattan
2625,347,1.5,Queens
7350,288,1.5,Queens
2653,37,1.5,Brooklyn
283,29,1.5,Brooklyn
2940,330,1.5,Brooklyn
1365,346,1.5,Bronx
507,333,1.5,Bronx
1092,79,1.5,Queens
3045,71,1.5,Manhattan
5775,163,1.5,Brooklyn
1155,255,1.5,Manhattan
840,363,1.5,Brooklyn
1680,179,1.5,Brooklyn
842,6,1.5,Manhattan
3129,79,1.5,Manhattan
1297,357,1.5,Brooklyn
1281,226,1.5,Manhattan
5250,165,1.5,Manhattan
1680,134,1.5,Bronx
2919,351,1.5,Queens
4557,362,1.5,Manhattan
1629,195,1.5,Manhattan
1995,312,1.5,Manhattan
2100,364,1.5,Queens
1260,0,1.5,Brooklyn
991,25,1.5,Manhattan
952,0,1.5,Brooklyn
3885,194,1.5,Manhattan
1470,3,1.5,Manhattan
2100,145,1.5,Manhattan
6300,0,1.5,Brooklyn
767,361,1.5,Brooklyn
1365,177,1.5,Brooklyn
584,365,1.5,Brooklyn
3675,117,1.5,Manhattan
956,180,1.5,Brooklyn
3675,180,1.5,Manhattan
677,365,1.5,Brooklyn
1470,0,1.5,Brooklyn
835,180,1.5,Brooklyn
735,12,1.5,Queens
735,358,1.5,Brooklyn
466,358,1.5,Brooklyn
1470,176,1.5,Queens
588,209,1.5,Brooklyn
6300,364,1.5,Manhattan
1470,0,1.5,Queens
1995,14,1.5,Manhattan
202,339,1.5,Brooklyn
357,320,1.5,Brooklyn
1050,178,1.5,Manhattan
326,0,1.5,Queens
4956,343,1.5,Manhattan
2208,42,1.5,Manhattan
2100,290,1.5,Manhattan
1050,69,1.5,Queens
2100,298,1.5,Manhattan
1155,13,1.5,Brooklyn
1680,353,1.5,Manhattan
2100,354,1.5,Queens
1186,341,1.5,Manhattan
201,131,1.5,Brooklyn
5292,338,1.5,Manhattan
794,31,1.5,Queens
1155,11,1.5,Brooklyn
1155,9,1.5,Brooklyn
2394,104,1.5,Manhattan
1260,14,1.5,Brooklyn
3612,23,1.5,Manhattan
2520,307,1.5,Brooklyn
2793,21,1.5,Manhattan
2079,301,1.5,Manhattan
6993,252,1.5,Manhattan
2499,266,1.5,Manhattan
1281,100,1.5,Brooklyn
3300,320,1.5,Manhattan
1288,310,1.5,Manhattan
1078,0,1.5,Bronx
4452,246,1.5,Manhattan
2014,358,1.5,Manhattan
3292,302,1.5,Manhattan
2486,26,1.5,Brooklyn
3948,327,1.5,Manhattan
6300,136,1.5,Manhattan
1720,324,1.5,Manhattan
1260,166,1.5,Brooklyn
1260,169,1.5,Brooklyn
1260,168,1.5,Brooklyn
6791,365,1.5,Brooklyn
1260,173,1.5,Brooklyn
241,21,1.5,Queens
1995,159,1.5,Manhattan
1554,160,1.5,Manhattan
1449,363,1.5,Brooklyn
1197,365,1.5,Manhattan
323,0,1.5,Brooklyn
257,361,1.5,Brooklyn
257,90,1.5,Queens
12579,354,1.5,Brooklyn
984,180,1.5,Queens
3780,242,1.5,Brooklyn
4830,91,1.5,Brooklyn
6090,364,1.5,Manhattan
746,90,1.5,Queens
2919,109,1.5,Brooklyn
1155,83,1.5,Bronx
712,316,1.5,Brooklyn
1575,180,1.5,Bronx
6510,153,1.5,Manhattan
494,357,1.5,Brooklyn
3686,131,1.5,Brooklyn
3675,180,1.5,Manhattan
3675,180,1.5,Manhattan
3675,180,1.5,Manhattan
1260,39,1.5,Brooklyn
1449,365,1.5,Brooklyn
1428,0,1.5,Brooklyn
3675,180,1.5,Manhattan
2523,142,1.5,Manhattan
1650,15,1.5,Brooklyn
3150,87,1.5,Brooklyn
3045,151,1.5,Manhattan
3675,162,1.5,Manhattan
4620,102,1.5,Brooklyn
8400,212,1.5,Manhattan
3780,349,1.5,Manhattan
1176,163,1.5,Bronx
3096,0,1.5,Manhattan
3150,361,1.5,Brooklyn
10500,170,1.5,Manhattan
1050,38,1.5,Queens
6720,247,1.5,Manhattan
205,361,1.5,Queens
3360,178,1.5,Brooklyn
2273,0,1.5,Manhattan
3606,7,1.5,Brooklyn
8400,38,1.5,Manhattan
199,87,1.5,Brooklyn
987,69,1.5,Queens
1050,84,1.5,Queens
698,31,1.5,Queens
1176,84,1.5,Queens
1260,9,1.5,Brooklyn
7560,186,1.5,Manhattan
1575,180,1.5,Staten Island
1680,363,1.5,Manhattan
13650,221,1.5,Manhattan
1365,83,1.5,Brooklyn
1013,0,1.5,Queens
716,0,1.5,Manhattan
1995,166,1.5,Queens
927,61,1.5,Queens
945,358,1.5,Queens
4725,356,1.5,Manhattan
2730,174,1.5,Brooklyn
1478,0,1.5,Manhattan
7350,119,1.5,Manhattan
5040,60,1.5,Brooklyn
1458,4,1.5,Brooklyn
3780,365,1.5,Manhattan
107,11,1.5,Brooklyn
5607,365,1.5,Manhattan
945,88,1.5,Brooklyn
8085,276,1.5,Manhattan
1365,51,1.5,Queens
5250,358,1.5,Manhattan
2940,122,1.5,Brooklyn
327,90,1.5,Queens
3402,318,1.5,Manhattan
2328,0,1.5,Brooklyn
2499,335,1.5,Manhattan
260,365,1.5,Brooklyn
945,365,1.5,Queens
663,361,1.5,Queens
2095,0,1.5,Manhattan
780,90,1.5,Manhattan
5649,330,1.5,Manhattan
1199,90,1.5,Manhattan
519,0,1.5,Queens
3570,353,1.5,Manhattan
714,79,1.5,Queens
3675,180,1.5,Manhattan
1680,177,1.5,Manhattan
1764,74,1.5,Bronx
1575,22,1.5,Queens
1179,0,1.5,Brooklyn
5670,256,1.5,Manhattan
1449,345,1.5,Brooklyn
1967,89,1.5,Brooklyn
3339,220,1.5,Manhattan
6930,100,1.5,Brooklyn
4179,130,1.5,Manhattan
4200,180,1.5,Queens
7350,90,1.5,Queens
3360,360,1.5,Manhattan
1251,6,1.5,Brooklyn
5796,362,1.5,Manhattan
2520,17,1.5,Brooklyn
2449,165,1.5,Brooklyn
2940,344,1.5,Queens
1785,11,1.5,Queens
1680,23,1.5,Bronx
2625,364,1.5,Brooklyn
3360,291,1.5,Manhattan
4725,0,1.5,Brooklyn
2520,34,1.5,Manhattan
2100,14,1.5,Brooklyn
1635,89,1.5,Manhattan
2625,1,1.5,Manhattan
987,165,1.5,Brooklyn
5250,165,1.5,Brooklyn
987,288,1.5,Brooklyn
1245,17,1.5,Manhattan
1113,288,1.5,Manhattan
2052,305,1.5,Queens
1022,220,1.5,Manhattan
3465,298,1.5,Brooklyn
1113,99,1.5,Brooklyn
1260,75,1.5,Brooklyn
1012,288,1.5,Manhattan
197,0,1.5,Brooklyn
770,177,1.5,Brooklyn
531,365,1.5,Brooklyn
1449,355,1.5,Manhattan
573,41,1.5,Manhattan
4200,116,1.5,Brooklyn
5250,0,1.5,Manhattan
882,72,1.5,Brooklyn
609,12,1.5,Brooklyn
840,363,1.5,Brooklyn
1050,359,1.5,Brooklyn
1260,80,1.5,Queens
1050,362,1.5,Brooklyn
3129,131,1.5,Brooklyn
1470,348,1.5,Brooklyn
5880,244,1.5,Manhattan
903,42,1.5,Brooklyn
903,41,1.5,Brooklyn
903,41,1.5,Brooklyn
840,164,1.5,Brooklyn
3423,164,1.5,Brooklyn
499,364,1.5,Brooklyn
858,217,1.5,Manhattan
3990,0,1.5,Manhattan
2499,305,1.5,Manhattan
2079,305,1.5,Manhattan
787,0,1.5,Brooklyn
840,41,1.5,Brooklyn
2079,313,1.5,Manhattan
1254,0,1.5,Manhattan
1821,297,1.5,Manhattan
1869,32,1.5,Brooklyn
6090,142,1.5,Manhattan
2079,298,1.5,Manhattan
1155,0,1.5,Brooklyn
2657,54,1.5,Manhattan
10500,0,1.5,Manhattan
6678,143,1.5,Manhattan
1076,9,1.5,Brooklyn
1743,41,1.5,Manhattan
1155,298,1.5,Brooklyn
1680,28,1.5,Bronx
4200,362,1.5,Manhattan
1066,12,1.5,Brooklyn
3780,258,1.5,Staten Island
7350,312,1.5,Manhattan
475,0,1.5,Brooklyn
1113,2,1.5,Brooklyn
2079,41,1.5,Queens
1250,88,1.5,Brooklyn
1575,179,1.5,Queens
2793,19,1.5,Manhattan
423,23,1.5,Manhattan
2289,143,1.5,Brooklyn
1428,13,1.5,Queens
3906,15,1.5,Manhattan
1659,0,1.5,Queens
2079,62,1.5,Staten Island
1345,9,1.5,Brooklyn
658,3,1.5,Manhattan
1869,0,1.5,Queens
107,79,1.5,Brooklyn
2100,35,1.5,Brooklyn
332,11,1.5,Brooklyn
2148,220,1.5,Manhattan
3510,0,1.5,Brooklyn
3738,331,1.5,Manhattan
626,354,1.5,Manhattan
1365,51,1.5,Queens
1514,359,1.5,Brooklyn
3780,198,1.5,Manhattan
2709,5,1.5,Brooklyn
2079,136,1.5,Brooklyn
819,0,1.5,Brooklyn
2835,357,1.5,Brooklyn
14700,339,1.5,Manhattan
1260,160,1.5,Manhattan
840,364,1.5,Manhattan
1202,24,1.5,Manhattan
1953,133,1.5,Manhattan
1533,167,1.5,Manhattan
6300,99,1.5,Manhattan
1365,360,1.5,Brooklyn
1323,178,1.5,Manhattan
1743,216,1.5,Manhattan
1229,16,1.5,Brooklyn
3192,149,1.5,Manhattan
2982,150,1.5,Brooklyn
1995,364,1.5,Brooklyn
819,0,1.5,Brooklyn
2520,16,1.5,Brooklyn
3946,339,1.5,Brooklyn
1287,0,1.5,Queens
3780,0,1.5,Brooklyn
5880,321,1.5,Manhattan
340,89,1.5,Queens
1325,4,1.5,Brooklyn
716,365,1.5,Brooklyn
206,317,1.5,Bronx
2069,80,1.5,Manhattan
2629,189,1.5,Manhattan
2414,226,1.5,Manhattan
735,81,1.5,Manhattan
1155,304,1.5,Brooklyn
1050,70,1.5,Manhattan
1785,89,1.5,Manhattan
2268,82,1.5,Manhattan
933,17,1.5,Brooklyn
2175,131,1.5,Manhattan
540,290,1.5,Manhattan
798,355,1.5,Brooklyn
6279,72,1.5,Manhattan
517,363,1.5,Queens
3990,364,1.5,Manhattan
1149,362,1.5,Queens
1122,287,1.5,Queens
1845,0,1.5,Brooklyn
367,360,1.5,Queens
656,0,1.5,Brooklyn
4200,365,1.5,Manhattan
4512,49,1.5,Manhattan
1582,55,1.5,Brooklyn
3885,255,1.5,Manhattan
2982,317,1.5,Manhattan
4200,365,1.5,Manhattan
428,173,1.5,Queens
297,89,1.5,Brooklyn
3065,177,1.5,Manhattan
5229,339,1.5,Brooklyn
10269,334,1.5,Manhattan
3255,349,1.5,Manhattan
3738,328,1.5,Manhattan
5229,341,1.5,Brooklyn
8169,324,1.5,Manhattan
373,31,1.5,Queens
1109,179,1.5,Brooklyn
3276,97,1.5,Manhattan
4725,85,1.5,Brooklyn
236,365,1.5,Queens
1252,62,1.5,Brooklyn
1820,351,1.5,Manhattan
699,132,1.5,Queens
6300,164,1.5,Manhattan
1869,87,1.5,Queens
1995,74,1.5,Manhattan
1659,177,1.5,Brooklyn
2289,110,1.5,Queens
2018,309,1.5,Manhattan
1680,178,1.5,Queens
790,75,1.5,Queens
1050,0,1.5,Queens
700,365,1.5,Brooklyn
3549,135,1.5,Queens
1034,178,1.5,Brooklyn
550,15,1.5,Queens
4221,317,1.5,Brooklyn
1260,34,1.5,Queens
1575,17,1.5,Manhattan
500,354,1.5,Brooklyn
727,15,1.5,Brooklyn
735,149,1.5,Brooklyn
214,162,1.5,Brooklyn
5229,10,1.5,Brooklyn
1384,301,1.5,Brooklyn
1155,88,1.5,Brooklyn
1260,147,1.5,Bronx
789,364,1.5,Brooklyn
699,75,1.5,Manhattan
491,179,1.5,Brooklyn
593,4,1.5,Queens
121,365,1.5,Queens
2625,132,1.5,Queens
784,5,1.5,Manhattan
3274,262,1.5,Manhattan
3679,8,1.5,Brooklyn
3465,355,1.5,Staten Island
2100,0,1.5,Manhattan
2360,195,1.5,Bronx
693,285,1.5,Bronx
790,365,1.5,Manhattan
2940,355,1.5,Brooklyn
1974,42,1.5,Manhattan
1365,44,1.5,Brooklyn
1449,254,1.5,Staten Island
4200,117,1.5,Manhattan
2520,97,1.5,Brooklyn
916,84,1.5,Brooklyn
4200,148,1.5,Brooklyn
1343,171,1.5,Brooklyn
703,302,1.5,Brooklyn
537,0,1.5,Manhattan
118,302,1.5,Queens
1515,5,1.5,Manhattan
840,89,1.5,Brooklyn
1598,0,1.5,Brooklyn
4200,110,1.5,Manhattan
625,0,1.5,Brooklyn
1704,57,1.5,Queens
1470,37,1.5,Brooklyn
1890,365,1.5,Brooklyn
1575,364,1.5,Manhattan
7560,329,1.5,Manhattan
5250,106,1.5,Manhattan
1281,142,1.5,Brooklyn
945,33,1.5,Brooklyn
1346,54,1.5,Brooklyn
412,34,1.5,Brooklyn
6279,198,1.5,Manhattan
5985,166,1.5,Manhattan
945,75,1.5,Brooklyn
1281,153,1.5,Brooklyn
1281,159,1.5,Brooklyn
1281,163,1.5,Brooklyn
2625,132,1.5,Brooklyn
5019,332,1.5,Manhattan
1365,365,1.5,Brooklyn
560,156,1.5,Brooklyn
2171,4,1.5,Brooklyn
1122,90,1.5,Brooklyn
1218,85,1.5,Manhattan
126,61,1.5,Brooklyn
1740,43,1.5,Manhattan
5040,319,1.5,Brooklyn
1127,87,1.5,Manhattan
6279,310,1.5,Brooklyn
1260,80,1.5,Queens
4620,0,1.5,Manhattan
1050,104,1.5,Bronx
6069,208,1.5,Manhattan
459,40,1.5,Manhattan
8400,292,1.5,Manhattan
1890,5,1.5,Queens
1995,365,1.5,Manhattan
1785,9,1.5,Brooklyn
2415,334,1.5,Manhattan
2415,317,1.5,Manhattan
4305,13,1.5,Manhattan
2804,4,1.5,Brooklyn
2415,321,1.5,Manhattan
3780,267,1.5,Manhattan
5859,235,1.5,Manhattan
1134,179,1.5,Manhattan
2520,1,1.5,Manhattan
7350,26,1.5,Manhattan
1076,43,1.5,Brooklyn
7350,1,1.5,Manhattan
945,0,1.5,Queens
1857,298,1.5,Manhattan
1343,9,1.5,Brooklyn
1267,23,1.5,Queens
1470,48,1.5,Manhattan
340,14,1.5,Bronx
2709,170,1.5,Brooklyn
933,179,1.5,Bronx
1740,179,1.5,Bronx
6279,236,1.5,Manhattan
306,179,1.5,Bronx
1831,179,1.5,Bronx
899,254,1.5,Brooklyn
1344,41,1.5,Brooklyn
1260,170,1.5,Staten Island
1890,26,1.5,Brooklyn
1470,89,1.5,Brooklyn
3150,18,1.5,Brooklyn
1575,106,1.5,Brooklyn
4179,0,1.5,Queens
1050,1,1.5,Manhattan
2646,102,1.5,Manhattan
1575,106,1.5,Brooklyn
1178,349,1.5,Manhattan
3570,32,1.5,Manhattan
433,28,1.5,Brooklyn
3759,347,1.5,Manhattan
2625,303,1.5,Bronx
441,356,1.5,Staten Island
1365,171,1.5,Bronx
1379,365,1.5,Brooklyn
818,25,1.5,Brooklyn
2625,179,1.5,Manhattan
5292,267,1.5,Manhattan
772,365,1.5,Brooklyn
329,0,1.5,Queens
3087,0,1.5,Queens
275,142,1.5,Manhattan
2415,344,1.5,Manhattan
1260,178,1.5,Brooklyn
6300,0,1.5,Manhattan
606,179,1.5,Brooklyn
588,364,1.5,Brooklyn
837,179,1.5,Brooklyn
1134,179,1.5,Brooklyn
1675,146,1.5,Brooklyn
993,77,1.5,Manhattan
5985,165,1.5,Manhattan
6930,133,1.5,Manhattan
761,62,1.5,Manhattan
1428,34,1.5,Manhattan
175,70,1.5,Manhattan
1575,137,1.5,Brooklyn
3069,150,1.5,Brooklyn
1260,359,1.5,Bronx
243,57,1.5,Manhattan
1155,170,1.5,Queens
956,72,1.5,Brooklyn
1050,186,1.5,Manhattan
519,0,1.5,Brooklyn
464,0,1.5,Brooklyn
2982,34,1.5,Manhattan
323,365,1.5,Queens
584,125,1.5,Brooklyn
2194,114,1.5,Brooklyn
3654,299,1.5,Brooklyn
430,89,1.5,Queens
3832,338,1.5,Queens
869,362,1.5,Bronx
672,9,1.5,Queens
3780,349,1.5,Manhattan
987,365,1.5,Staten Island
945,81,1.5,Queens
233,179,1.5,Queens
647,300,1.5,Manhattan
733,140,1.5,Brooklyn
4065,100,1.5,Manhattan
2519,9,1.5,Manhattan
1869,143,1.5,Brooklyn
3108,351,1.5,Manhattan
1549,145,1.5,Manhattan
210,359,1.5,Manhattan
3260,184,1.5,Manhattan
1039,17,1.5,Brooklyn
2835,49,1.5,Manhattan
6069,354,1.5,Manhattan
1365,218,1.5,Brooklyn
2520,72,1.5,Brooklyn
1155,151,1.5,Queens
1890,0,1.5,Manhattan
1365,194,1.5,Brooklyn
4473,175,1.5,Manhattan
1365,188,1.5,Brooklyn
5100,101,1.5,Brooklyn
1974,253,1.5,Brooklyn
2366,51,1.5,Manhattan
6258,42,1.5,Queens
397,87,1.5,Brooklyn
164,365,1.5,Queens
4500,143,1.5,Manhattan
1880,0,1.5,Manhattan
777,365,1.5,Brooklyn
7350,123,1.5,Manhattan
1155,0,1.5,Queens
4620,85,1.5,Manhattan
2780,222,1.5,Brooklyn
3045,180,1.5,Manhattan
4200,1,1.5,Manhattan
2100,78,1.5,Queens
2520,0,1.5,Brooklyn
2297,6,1.5,Manhattan
1365,203,1.5,Brooklyn
1260,90,1.5,Brooklyn
5250,209,1.5,Brooklyn
470,345,1.5,Brooklyn
588,364,1.5,Brooklyn
4200,306,1.5,Brooklyn
1890,70,1.5,Brooklyn
4809,360,1.5,Manhattan
400,0,1.5,Brooklyn
3150,78,1.5,Brooklyn
1414,364,1.5,Brooklyn
2940,23,1.5,Brooklyn
1974,69,1.5,Brooklyn
2520,343,1.5,Manhattan
531,364,1.5,Brooklyn
729,172,1.5,Queens
619,364,1.5,Brooklyn
1050,63,1.5,Queens
463,179,1.5,Brooklyn
416,28,1.5,Queens
1680,176,1.5,Queens
1029,80,1.5,Brooklyn
431,365,1.5,Brooklyn
480,363,1.5,Manhattan
3150,156,1.5,Manhattan
1050,179,1.5,Brooklyn
3045,216,1.5,Manhattan
4200,7,1.5,Manhattan
4602,316,1.5,Manhattan
2310,177,1.5,Staten Island
294,121,1.5,Queens
2310,3,1.5,Queens
1575,0,1.5,Brooklyn
5628,351,1.5,Manhattan
849,364,1.5,Manhattan
1260,30,1.5,Brooklyn
2520,226,1.5,Manhattan
423,137,1.5,Brooklyn
5019,155,1.5,Manhattan
5649,142,1.5,Manhattan
5019,140,1.5,Manhattan
6279,265,1.5,Manhattan
11004,195,1.5,Manhattan
10794,195,1.5,Manhattan
1781,337,1.5,Manhattan
5817,0,1.5,Manhattan
7392,307,1.5,Manhattan
5544,0,1.5,Manhattan
6405,0,1.5,Manhattan
5691,0,1.5,Manhattan
6405,126,1.5,Manhattan
6405,0,1.5,Manhattan
6573,0,1.5,Manhattan
882,350,1.5,Queens
2153,354,1.5,Manhattan
3444,145,1.5,Manhattan
2211,310,1.5,Manhattan
179,365,1.5,Queens
1048,83,1.5,Brooklyn
5250,140,1.5,Manhattan
3087,295,1.5,Manhattan
16800,256,1.5,Manhattan
1947,310,1.5,Manhattan
1395,304,1.5,Manhattan
9975,45,1.5,Manhattan
305,90,1.5,Queens
280,73,1.5,Queens
735,90,1.5,Queens
1680,180,1.5,Queens
3129,0,1.5,Manhattan
2058,16,1.5,Brooklyn
1485,359,1.5,Manhattan
1777,15,1.5,Manhattan
8463,176,1.5,Manhattan
3150,11,1.5,Manhattan
5880,201,1.5,Brooklyn
500,90,1.5,Manhattan
1055,11,1.5,Queens
651,16,1.5,Brooklyn
1132,0,1.5,Brooklyn
4725,40,1.5,Manhattan
3645,18,1.5,Manhattan
3150,8,1.5,Manhattan
4200,248,1.5,Brooklyn
400,364,1.5,Queens
214,90,1.5,Brooklyn
2268,167,1.5,Queens
6300,0,1.5,Brooklyn
18900,180,1.5,Bronx
788,5,1.5,Brooklyn
693,219,1.5,Brooklyn
693,363,1.5,Brooklyn
6720,261,1.5,Manhattan
1512,0,1.5,Manhattan
1470,260,1.5,Bronx
3549,251,1.5,Queens
4200,170,1.5,Brooklyn
2730,179,1.5,Queens
1491,179,1.5,Bronx
3150,364,1.5,Queens
945,72,1.5,Queens
1638,3,1.5,Brooklyn
2415,293,1.5,Manhattan
1050,178,1.5,Queens
642,0,1.5,Brooklyn
987,362,1.5,Manhattan
7749,365,1.5,Manhattan
210000,365,1.5,Manhattan
147300,363,1.5,Manhattan
96000,360,1.5,Manhattan
210000,365,1.5,Manhattan
615,364,1.5,Queens
3780,91,1.5,Brooklyn
945,92,1.5,Bronx
1575,71,1.5,Bronx
2610,0,1.5,Queens
3045,65,1.5,Manhattan
755,177,1.5,Queens
4725,167,1.5,Brooklyn
2709,31,1.5,Manhattan
5838,0,1.5,Manhattan
3150,0,1.5,Manhattan
3465,7,1.5,Manhattan
564,0,1.5,Manhattan
911,0,1.5,Queens
8400,348,1.5,Manhattan
4410,306,1.5,Manhattan
1050,11,1.5,Queens
1502,174,1.5,Manhattan
3096,21,1.5,Brooklyn
1149,137,1.5,Brooklyn
7196,53,1.5,Manhattan
3150,83,1.5,Manhattan
672,19,1.5,Brooklyn
2625,89,1.5,Queens
1890,74,1.5,Manhattan
3150,46,1.5,Manhattan
513,365,1.5,Manhattan
2808,0,1.5,Brooklyn
2520,347,1.5,Brooklyn
3150,89,1.5,Manhattan
2611,89,1.5,Brooklyn
1155,164,1.5,Bronx
1251,257,1.5,Bronx
2119,0,1.5,Manhattan
493,200,1.5,Brooklyn
1680,84,1.5,Queens
1869,1,1.5,Manhattan
6825,111,1.5,Manhattan
1998,179,1.5,Queens
2688,316,1.5,Manhattan
5418,306,1.5,Manhattan
27300,217,1.5,Bronx
1680,82,1.5,Brooklyn
6825,248,1.5,Manhattan
1508,77,1.5,Manhattan
3150,343,1.5,Queens
245,0,1.5,Brooklyn
2835,48,1.5,Manhattan
3465,0,1.5,Manhattan
4200,77,1.5,Queens
1620,0,1.5,Manhattan
1736,309,1.5,Manhattan
1143,11,1.5,Brooklyn
2459,90,1.5,Queens
3220,313,1.5,Manhattan
1527,345,1.5,Manhattan
628,87,1.5,Bronx
3986,349,1.5,Manhattan
3150,88,1.5,Staten Island
1155,0,1.5,Brooklyn
1736,351,1.5,Manhattan
3738,329,1.5,Manhattan
4476,313,1.5,Manhattan
3108,353,1.5,Manhattan
2520,9,1.5,Manhattan
1218,0,1.5,Brooklyn
8400,47,1.5,Manhattan
5208,189,1.5,Manhattan
844,16,1.5,Manhattan
1843,0,1.5,Brooklyn
367,0,1.5,Brooklyn
2940,0,1.5,Brooklyn
16695,102,1.5,Brooklyn
5103,361,1.5,Manhattan
2100,358,1.5,Bronx
3780,57,1.5,Manhattan
533,40,1.5,Brooklyn
2813,23,1.5,Brooklyn
1743,228,1.5,Manhattan
1218,179,1.5,Brooklyn
2079,23,1.5,Manhattan
8148,272,1.5,Manhattan
4557,334,1.5,Manhattan
2079,88,1.5,Queens
3696,341,1.5,Manhattan
525,179,1.5,Staten Island
4095,304,1.5,Brooklyn
4078,64,1.5,Manhattan
630,36,1.5,Brooklyn
394,204,1.5,Queens
2394,4,1.5,Manhattan
1680,89,1.5,Queens
5460,342,1.5,Brooklyn
840,334,1.5,Queens
1239,182,1.5,Brooklyn
2940,227,1.5,Queens
987,48,1.5,Manhattan
1260,0,1.5,Brooklyn
547,180,1.5,Brooklyn
1995,180,1.5,Brooklyn
1739,58,1.5,Queens
845,0,1.5,Manhattan
1050,97,1.5,Brooklyn
1260,73,1.5,Brooklyn
840,361,1.5,Brooklyn
840,26,1.5,Brooklyn
840,43,1.5,Brooklyn
2948,0,1.5,Manhattan
1344,340,1.5,Brooklyn
649,348,1.5,Queens
766,348,1.5,Queens
621,11,1.5,Brooklyn
1890,258,1.5,Manhattan
2100,90,1.5,Manhattan
1680,0,1.5,Brooklyn
618,0,1.5,Brooklyn
2079,352,1.5,Manhattan
8400,331,1.5,Brooklyn
1050,90,1.5,Queens
949,0,1.5,Manhattan
1680,178,1.5,Brooklyn
3675,8,1.5,Manhattan
3675,136,1.5,Brooklyn
593,47,1.5,Brooklyn
3759,155,1.5,Manhattan
1785,81,1.5,Brooklyn
500,72,1.5,Queens
1958,89,1.5,Queens
1050,73,1.5,Brooklyn
511,0,1.5,Brooklyn
317,363,1.5,Queens
4935,363,1.5,Brooklyn
910,75,1.5,Queens
1050,0,1.5,Brooklyn
1050,179,1.5,Bronx
1168,16,1.5,Manhattan
1281,10,1.5,Manhattan
1365,178,1.5,Bronx
2287,359,1.5,Manhattan
393,0,1.5,Queens
1601,343,1.5,Manhattan
1571,11,1.5,Manhattan
4200,0,1.5,Brooklyn
1029,0,1.5,Manhattan
1407,179,1.5,Brooklyn
2100,334,1.5,Manhattan
2940,228,1.5,Brooklyn
5250,172,1.5,Brooklyn
1050,356,1.5,Queens
1337,88,1.5,Queens
3150,175,1.5,Brooklyn
1029,39,1.5,Brooklyn
5250,26,1.5,Queens
3129,0,1.5,Brooklyn
6888,364,1.5,Manhattan
6888,326,1.5,Manhattan
4809,179,1.5,Manhattan
4651,328,1.5,Manhattan
1575,81,1.5,Queens
7329,327,1.5,Manhattan
7329,364,1.5,Manhattan
7329,365,1.5,Manhattan
752,179,1.5,Brooklyn
2415,11,1.5,Brooklyn
1229,0,1.5,Manhattan
2286,78,1.5,Manhattan
2466,131,1.5,Queens
8400,92,1.5,Brooklyn
983,1,1.5,Brooklyn
1092,4,1.5,Queens
17850,365,1.5,Staten Island
1890,121,1.5,Brooklyn
5460,140,1.5,Manhattan
1571,346,1.5,Manhattan
1470,288,1.5,Manhattan
11550,365,1.5,Manhattan
1470,0,1.5,Brooklyn
1785,179,1.5,Queens
9870,365,1.5,Manhattan
363,0,1.5,Brooklyn
11550,365,1.5,Manhattan
3878,275,1.5,Brooklyn
9345,365,1.5,Manhattan
7560,365,1.5,Manhattan
12600,287,1.5,Manhattan
1034,353,1.5,Manhattan
1785,88,1.5,Brooklyn
1138,16,1.5,Manhattan
2880,177,1.5,Manhattan
